gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000023445.14_BIRC3,1862.125019594092,2.1469482853712036,0.09566838491267798,22.44156507221112,1.5470375654196642e-111,2.0017119058965034e-107
ENSG00000056558.11_TRAF1,731.3815571899362,2.1598497855103598,0.10107136729895275,21.3695514687347,2.5658582138173895e-101,1.65998197142916e-97
ENSG00000204388.7_HSPA1B,4540.386605226389,1.0414681978289595,0.05459853126403531,19.075022234434844,4.072492055867168e-81,1.7564658236955097e-77
ENSG00000077150.19_NFKB2,1938.9304006221737,0.9967453367400021,0.06528927812319976,15.266600663881757,1.2765646372785174e-52,4.129367460436684e-49
ENSG00000110330.8_BIRC2,2817.8867801197007,1.044832520164237,0.07104821632737689,14.705964120898464,5.902423507323805e-49,1.5274291552252544e-45
ENSG00000124762.13_CDKN1A,2672.02229790477,0.9690213269246388,0.07058791101713668,13.727865196200364,6.9140860730187976e-43,1.4910226616465038e-39
ENSG00000090339.9_ICAM1,1030.1042376069238,1.216610588199029,0.08873692001897346,13.710308943998701,8.808198962472597e-43,1.6281326625061846e-39
ENSG00000104856.14_RELB,554.1567848824862,1.2943376845414643,0.10053680064558299,12.874267693322803,6.283218810314546e-38,1.016232102333249e-34
ENSG00000103257.9_SLC7A5,8291.939309396208,0.7320949847160008,0.057350094706253525,12.765366621725423,2.5594273951166964e-37,3.6796034517127706e-34
ENSG00000067082.15_KLF6,3731.9586532007856,0.7218689253578752,0.05712818357851387,12.63595094644971,1.3376709049538019e-36,1.7308123839197244e-33
ENSG00000169429.11_CXCL8,397.31440314621074,1.7426717339879338,0.14276971006771721,12.206172675992448,2.8812711291407295e-34,3.3891606490865364e-31
ENSG00000125378.16_BMP4,2395.202254455313,-0.7881956600436872,0.0649871900378208,-12.128477313528688,7.462409804086015e-34,8.046343371255745e-31
ENSG00000146232.16_NFKBIE,1124.9701217571567,0.9781758339421714,0.08182230876899974,11.954879404634642,6.122238621178797e-33,6.093511193802496e-30
ENSG00000122786.20_CALD1,2633.086211693209,0.9352016784173722,0.08088862668212339,11.561596688895875,6.4498216959898425e-31,5.961017351743755e-28
ENSG00000113645.14_WWC1,1682.2917476762584,0.8118666844374648,0.07134622063266868,11.37925284952963,5.305228874557511e-30,4.5762904271933094e-27
ENSG00000124225.16_PMEPA1,2540.235572787198,0.6681105246520216,0.058825269470946705,11.357542951537106,6.803116897989735e-30,5.501595596443073e-27
ENSG00000163659.13_TIPARP,1296.159369179105,0.8598370891631336,0.07627321765922902,11.27311939303106,1.7814454526365302e-29,1.3558895712743567e-26
ENSG00000115758.13_ODC1,4298.435545999716,0.6204852742782958,0.05644000424983566,10.993714166492156,4.097113169582704e-28,2.945141516735034e-25
ENSG00000136244.12_IL6,301.3218427155661,1.3833564722192508,0.12590840742248768,10.987006352779732,4.413219792612565e-28,3.005402678769157e-25
ENSG00000105810.9_CDK6,1851.6131314626539,1.0355767051475595,0.09459052039605223,10.94799670000314,6.793341785437188e-28,4.394952468088589e-25
ENSG00000166833.21_NAV2,1082.4859639703375,0.9537245748110182,0.08732852773409851,10.92111134307632,9.13708691988694e-28,5.629750840781767e-25
ENSG00000134954.14_ETS1,3549.036146092177,0.6696388740391414,0.06241012351258352,10.729651478804147,7.387426864840544e-27,4.3448143729169e-24
ENSG00000144959.10_NCEH1,3784.7297064436966,0.7313648093989036,0.0685677368471246,10.666311052813661,1.4632070869052405e-26,8.231494129333438e-24
ENSG00000177706.9_FAM20C,1197.339860259792,-0.8022569762999214,0.075305984520631,-10.653296433301836,1.6829770139568957e-26,9.073349826495113e-24
ENSG00000122861.16_PLAU,8304.138356392104,0.5722667550070583,0.054427787580088975,10.51423878225775,7.427819202233451e-26,3.8443421063079445e-23
