gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000148677.6_ANKRD1,6120.653278469072,-1.3268766144632265,0.06391733631056548,-20.75926017968141,1.011112586511695e-95,1.3474086327854847e-91
ENSG00000142871.17_CCN1,23828.969516383226,-0.9067772044297654,0.06502875825898928,-13.944249109268767,3.4101815867463605e-44,2.2722039912491002e-40
ENSG00000043143.20_JADE2,630.2545036578593,1.433772761469507,0.10722430012838019,13.371714804879526,8.847728637835161e-41,3.930161060926378e-37
ENSG00000204388.7_HSPA1B,4359.061354043585,0.8352599692680883,0.06488372576355586,12.873181363102924,6.37223906390397e-38,2.1229114441396076e-34
ENSG00000170345.10_FOS,409.824765092435,1.8290697772423696,0.14264144767269563,12.822849228502955,1.221287061641868e-37,3.2549742766879066e-34
ENSG00000107984.10_DKK1,11738.106081097516,-0.8132012750377833,0.06569366508960384,-12.378686345610424,3.408765047106241e-35,7.570867169622961e-32
ENSG00000245532.8_NEAT1,8587.251790802658,-1.0432445135388997,0.08496982705848764,-12.277823195059568,1.1916141498812444e-34,2.268492880188209e-31
ENSG00000211459.2_MT-RNR1,15797.988812176847,-1.1891081457097388,0.09799205794951424,-12.134740004362092,6.912922157476028e-34,1.1515200083815694e-30
ENSG00000175592.8_FOSL1,13304.500472875729,-0.8009616792160811,0.06863612590962521,-11.669680778176875,1.821052668957268e-31,2.696371985169395e-28
ENSG00000137193.14_PIM1,481.5843516433999,1.2203256220550769,0.10831283848993903,11.266675669001424,1.9167063923375757e-29,2.5542029384290533e-26
ENSG00000171223.6_JUNB,1090.3336538100982,-1.0174722420503173,0.09112063310133132,-11.166211289586085,5.96722039976989e-29,7.229016277030323e-26
ENSG00000164171.11_ITGA2,1781.416672757922,1.3001761440321797,0.11688146717436688,11.123886236750796,9.599728709625524e-29,1.0660498732039143e-25
ENSG00000237973.1_MTCO1P12,4945.586882171142,-1.1780217118396688,0.10706804681926335,-11.002551618675113,3.7146942532402184e-28,3.8078473552830117e-25
ENSG00000157227.13_MMP14,7020.292791591852,0.6295109317060211,0.05807264552238603,10.840059481418928,2.223264563319991e-27,2.1162302550573e-24
ENSG00000164400.6_CSF2,567.3050200528959,-1.1760119015678692,0.10862796176956965,-10.826051436576892,2.590882359383241e-27,2.3017398880760712e-24
ENSG00000244398.1_AC116533.1,982.1042860655983,-0.886338513600393,0.08214066963833895,-10.790495347833112,3.817264572525695e-27,3.179304230842338e-24
ENSG00000168264.10_IRF2BP2,1196.9226328047669,0.8595719317895365,0.0808477950744829,10.631977421247369,2.1157810371634335e-26,1.658523417719995e-23
ENSG00000210082.2_MT-RNR2,96655.60720013072,-1.0202867854819744,0.09694575619566304,-10.524305813064748,6.675165648670021e-26,4.941847635232039e-23
ENSG00000134363.12_FST,1302.3444719409547,-0.8370502776046095,0.07985166358420737,-10.482565297113695,1.038869142171476e-25,7.286300099251099e-23
ENSG00000118523.6_CCN2,4538.729934707947,-0.7517574325745618,0.07203099831058904,-10.436582168875042,1.6877833356134892e-25,1.1245700365192678e-22
ENSG00000163297.17_ANTXR2,1762.061412767951,0.9188385038455512,0.0886477939682645,10.365046468888906,3.5758461409077225e-25,2.269129793987443e-22
ENSG00000116717.13_GADD45A,1910.2306896676907,-0.8770999666622413,0.08612085729054346,-10.18452433309151,2.324941051853193e-24,1.4082802025907115e-21
ENSG00000233237.7_LINC00472,663.5905573199249,-0.9752278583216775,0.09634141473357363,-10.122623391182403,4.385019379973342e-24,2.5406420981532504e-21
ENSG00000198938.2_MT-CO3,86901.27954716243,-0.9821675947994666,0.09775682194689089,-10.047049149501365,9.46595024953832e-24,5.255968876056152e-21
ENSG00000100650.15_SRSF5,2851.685732350555,-0.652844512943696,0.0659653211792823,-9.896783662575945,4.298779756185812e-23,2.291421561237285e-20
ENSG00000168209.5_DDIT4,959.6442632959588,0.9246788628759288,0.09465308226044149,9.769136311183617,1.527486451057074e-22,7.828955556456372e-20
ENSG00000198840.2_MT-ND3,18106.919982131538,-0.8147687884205715,0.08380854270578995,-9.72178685030736,2.4347089183329307e-22,1.2016641128038753e-19
ENSG00000181222.15_POLR2A,1638.6930960122197,0.8350283429270283,0.08595496885571739,9.714718695654387,2.6096862016490535e-22,1.2420242258276888e-19
ENSG00000198695.2_MT-ND6,10000.799867076057,-1.0311548362076264,0.1062199654287805,-9.707730858743371,2.7948976700339826e-22,1.2843036672714778e-19
ENSG00000166851.15_PLK1,1367.6037510882977,0.807889752812091,0.0834188124513335,9.684742914356562,3.5008819303980755e-22,1.555091753482825e-19
ENSG00000168994.13_PXDC1,1450.7420703125574,-0.771880624306513,0.07975980980758571,-9.677563501826478,3.755593974065333e-22,1.614420816077246e-19
ENSG00000198899.2_MT-ATP6,72226.21927543059,-0.9790869373268986,0.10121676080438702,-9.673170031780568,3.92042378621584e-22,1.6326114804722589e-19
ENSG00000152894.14_PTPRK,1093.2909216216888,0.9817092286794191,0.10243241874208646,9.583970004176654,9.338473204691744e-22,3.7710452704764296e-19
ENSG00000117525.14_F3,11018.97321577246,-0.5774006618339126,0.060274414723026616,-9.579531621952496,9.748601839231717e-22,3.8208784738118196e-19
ENSG00000122863.6_CHST3,845.417269028549,0.9950360660445462,0.10429912463213788,9.540214930413175,1.425365987820507e-21,5.426979186770307e-19
ENSG00000058085.14_LAMC2,1933.1491882945613,0.8645209613066602,0.09074351991336259,9.527082067480542,1.6176613151103996e-21,5.988042968100329e-19
ENSG00000120129.6_DUSP1,677.2320107466866,0.9114278212248879,0.09700218064708442,9.395951875977568,5.670276524100208e-21,2.0422190529772805e-18
ENSG00000114812.13_VIPR1,748.9360688232919,-0.8630620058429594,0.09219905665034954,-9.36085505859335,7.909398050866101e-21,2.7737010112063597e-18
ENSG00000166833.21_NAV2,1004.0055396432509,0.892435103376338,0.09546848759562562,9.347954763423207,8.935887468232368e-21,3.0533240102990903e-18
ENSG00000085117.12_CD82,1894.0081904513418,0.7802868936671989,0.08359107384048033,9.334571956286227,1.0140013711704226e-20,3.3781455680542625e-18
ENSG00000172809.13_RPL38,7459.258586081523,-0.701001799394414,0.07564156485653688,-9.267415351915925,1.907111472986072e-20,6.198577436344486e-18
ENSG00000138764.15_CCNG2,218.58180803550374,1.5734833564282684,0.1698925099766228,9.261640531679587,2.013149366411906e-20,6.387435346858348e-18
ENSG00000134352.20_IL6ST,4581.22840650181,0.9684412764849187,0.10528123965895522,9.198612018836949,3.6260301700988615e-20,1.123732047598545e-17
ENSG00000198712.1_MT-CO2,114611.62825800048,-0.9407907642118324,0.10283584056493146,-9.148471574147427,5.774472352976591e-20,1.748877694903774e-17
ENSG00000198786.2_MT-ND5,56464.26941735214,-0.9530393248305976,0.1045998341920932,-9.111289058837139,8.140886642807616e-20,2.4107878978234287e-17
ENSG00000176697.19_BDNF,919.19107277273,-0.7948960160533076,0.08797220924534978,-9.035762803641605,1.6286254342715257e-19,4.71805707328312e-17
ENSG00000105810.9_CDK6,1737.7312096794321,0.9223146972446413,0.10215961904687175,9.028172832373965,1.7456197427901939e-19,4.9493890834940687e-17
ENSG00000103226.18_NOMO3,447.8819433116302,1.3773991607414509,0.15355600121961546,8.970011916183578,2.964823592807942e-19,8.231091499533048e-17
ENSG00000100906.10_NFKBIA,1374.9545409514546,-0.7072068672194123,0.07911866234245742,-8.938559453373164,3.942763324767285e-19,1.0722706952214048e-16
ENSG00000261641.2_AL031600.3,49.0252690800339,-3.6279503891026206,0.4072381513763816,-8.908670213831615,5.164829366531844e-19,1.376530322768067e-16
ENSG00000008282.8_SYPL1,1696.515563121182,0.924284746375642,0.10464121337909829,8.832894005415506,1.0200167026289152e-18,2.6281291945086095e-16
ENSG00000100852.13_ARHGAP5,1363.5558918565741,1.0008755270124605,0.11332003827734483,8.832290760111379,1.0255344297947448e-18,2.6281291945086095e-16
ENSG00000109475.16_RPL34,7760.723825027516,-0.7103088384547723,0.08050153010780735,-8.82354456497323,1.108925326611396e-18,2.78821488724971e-16
ENSG00000197956.10_S100A6,51430.428270080214,-0.7749551329924471,0.0879443910823913,-8.811876726355694,1.2306791733249064e-18,3.03704271550513e-16
ENSG00000280893.1_AC009133.6,318.8793063581392,-1.3494540505738803,0.15333640380090813,-8.80061105597605,1.360731832533385e-18,3.247365468720993e-16
ENSG00000057704.13_TMCC3,237.22128179413434,1.464404652421407,0.1664041568840872,8.800288886061141,1.3646440510909172e-18,3.247365468720993e-16
ENSG00000099860.9_GADD45B,932.9452551626586,-0.8051555478351953,0.09158269399862475,-8.791568719820427,1.4748596923689796e-18,3.448066712370004e-16
ENSG00000189143.9_CLDN4,840.1520918394682,0.7445955696984202,0.08491440514868139,8.768778022935757,1.806157183924432e-18,4.1498018332718935e-16
ENSG00000267303.1_AC011511.4,608.2704197632838,-0.9376460103455007,0.10721763336674524,-8.745259346829812,2.2250397863886197e-18,5.025572914138093e-16
ENSG00000270069.1_MIR222HG,450.04430133307375,-0.982645470799226,0.1142967931958464,-8.59731444184504,8.160317355117102e-18,1.812406484571508e-15
ENSG00000198888.2_MT-ND1,44501.480813217146,-0.8826162498693264,0.10304539338083318,-8.565314963740011,1.0778081843000894e-17,2.3545691580299986e-15
