gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000023445.14_BIRC3,1233.7929334835846,1.3154289609514518,0.08512714550713112,15.452520498778593,7.255005730777672e-54,9.069482664045168e-50
ENSG00000160182.3_TFF1,134.9786211924344,-2.7938489000819473,0.21124978505499442,-13.225333693734305,6.265853175746186e-40,3.9164715275001536e-36
ENSG00000125730.16_C3,337.91099915119133,-1.9086409028925413,0.15611620329466508,-12.225770692680975,2.264240230159055e-34,9.435089039072782e-31
ENSG00000170345.10_FOS,488.23691820777725,-1.5738140365338438,0.13132644869183727,-11.98398382207731,4.310982071863881e-33,1.3472896720092593e-29
ENSG00000112984.12_KIF20A,3365.9668230642287,0.730519581986134,0.06183872472786467,11.813302832504244,3.332096985095558e-32,8.330908882135914e-29
ENSG00000118523.6_CCN2,4213.020730156187,-0.6639750452250672,0.05823444724914313,-11.401757492166066,4.097623916411398e-30,8.537399429843148e-27
ENSG00000168209.5_DDIT4,1750.0841475191512,0.7726589138752769,0.06990223496880661,11.053422171981632,2.1101449220387684e-28,3.7684173814866632e-25
ENSG00000243649.8_CFB,807.0230176985866,-0.9863073900347041,0.09840645601164515,-10.022791491627208,1.2103520711326347e-23,1.8913264051536332e-20
ENSG00000166920.12_C15orf48,612.3193787521393,0.9755818049631749,0.1000854671436938,9.747487150782055,1.8909077634090225e-22,2.626470883375132e-19
ENSG00000170540.15_ARL6IP1,5003.786001283389,0.6229791498118886,0.06775544637943612,9.194525061840103,3.766547791102695e-20,4.708561393657479e-17
ENSG00000146674.15_IGFBP3,1440.2868658986342,-0.6521114013169165,0.0729425665316799,-8.940066580104446,3.889359664486631e-19,4.4200804696133976e-16
ENSG00000075426.12_FOSL2,2437.9001153335516,0.5789746448256401,0.06513972475873446,8.888196058089829,6.210901728728948e-19,6.470206875903382e-16
ENSG00000132646.11_PCNA,4591.638710490971,-0.5074249096677396,0.05805067783052427,-8.741067781312363,2.3091741670698216e-18,2.220537404810757e-15
ENSG00000170373.8_CST1,4293.539981721066,-0.8092425471373974,0.09329407702024095,-8.674104219518945,4.168184556046533e-18,3.721891081081266e-15
ENSG00000163975.12_MELTF,2851.8634547248525,-0.6456361314250999,0.07529884514355926,-8.57431651433933,9.967695715917975e-18,8.30707760964604e-15
ENSG00000134339.8_SAA2,399.4479051433614,-1.0338443333718454,0.12137920825554371,-8.51747468310436,1.6306998535867933e-17,1.2740861793555315e-14
ENSG00000090339.9_ICAM1,868.3643641222525,0.780247967563052,0.09234682953953362,8.449104007723713,2.9354687745887043e-17,2.1586055971254937e-14
ENSG00000087074.8_PPP1R15A,2866.7490344231387,-0.5082216376036025,0.062327915910736616,-8.153996971942009,3.520896896229264e-16,2.445262894431224e-13
ENSG00000112081.17_SRSF3,7713.331866867898,-0.46591076654435215,0.0576067058105618,-8.08778700307023,6.075853611279101e-16,3.9975918944526333e-13
ENSG00000101412.13_E2F1,2088.1271011415142,-0.6021133397928822,0.07496731715421065,-8.031677838414732,9.614857410913797e-16,6.009766624691668e-13
ENSG00000184371.14_CSF1,3441.4824897810354,0.5171716255388101,0.06555069905103778,7.889643177354071,3.0305176751062775e-15,1.8040238788811228e-12
