gene_id,CD-coefficient,Significance
ENSG00000198804.2_MT-CO1,-0.1266708834618056,0.5856183694350956
ENSG00000156508.18_EEF1A1,-0.11789087376330448,0.46677881595941945
ENSG00000181163.13_NPM1,-0.10450679780694938,0.588994492712485
ENSG00000196230.13_TUBB,-0.09376113509620251,0.5894986076796795
ENSG00000182718.16_ANXA2,-0.07698827342038131,0.5908905709996407
ENSG00000150991.15_UBC,-0.07219924371997391,0.44048350523842894
ENSG00000135486.17_HNRNPA1,-0.07147464856515287,0.3405073124737079
ENSG00000087086.15_FTL,-0.06612066223656071,0.08159969513965604
ENSG00000108518.7_PFN1,-0.059940241477377684,0.17002786360331318
ENSG00000115053.16_NCL,-0.059307937736365036,0.2094394407178059
ENSG00000134333.14_LDHA,-0.05790580237461058,0.33098696949445544
ENSG00000187514.16_PTMA,-0.05346159540830406,0.591608893234743
ENSG00000096384.20_HSP90AB1,-0.04983649903101351,0.0981513816972159
ENSG00000213719.8_CLIC1,-0.04903240485776969,0.5316153537714942
ENSG00000234745.11_HLA-B,-0.04779661331879772,0.3836281256768569
ENSG00000044574.8_HSPA5,-0.04757822438330322,0.027936507572364978
ENSG00000122566.21_HNRNPA2B1,-0.047147386588903696,0.2543924122149297
ENSG00000148303.17_RPL7A,-0.04507455932134463,0.42893135724742437
ENSG00000206503.13_HLA-A,-0.04413211186402879,0.5614872348487241
ENSG00000188229.6_TUBB4B,-0.03975966874613628,0.5910055920653491
ENSG00000167996.16_FTH1,-0.03740198219944372,0.5444673936934326
ENSG00000111640.15_GAPDH,-0.036645557206702054,0.18807421257117687
ENSG00000089009.15_RPL6,-0.03616654082164422,0.08578258716699842
ENSG00000065978.19_YBX1,-0.03448412782465319,0.044808590329348585
ENSG00000117632.23_STMN1,-0.03356535263069552,0.2281586245328531
ENSG00000139289.13_PHLDA1,-0.03264065600212182,0.37292759039668155
ENSG00000026025.16_VIM,-0.03181222169330921,0.02108300875920499
ENSG00000172270.19_BSG,-0.03118150337808008,0.5679551889616297
ENSG00000100316.16_RPL3,-0.02946555773377956,0.10777322744295587
ENSG00000117450.14_PRDX1,-0.02845301028936987,0.22650987891694596
ENSG00000178209.15_PLEC,-0.028135610572768845,0.5845874841696123
ENSG00000187109.14_NAP1L1,-0.02796728971285708,0.5917830563533877
ENSG00000123416.15_TUBA1B,-0.027237942183147977,0.25945745535619635
ENSG00000168209.5_DDIT4,-0.027106285178825105,0.5457971656285625
ENSG00000164032.12_H2AFZ,-0.025317349009494786,0.5117057966697145
ENSG00000174444.15_RPL4,-0.024521174491605284,0.5753139331948354
ENSG00000170144.20_HNRNPA3,-0.02413949444298742,0.5571519681763957
ENSG00000133131.15_MORC4,-0.024012943345856963,0.3235345024435601
ENSG00000153187.20_HNRNPU,-0.023069341430217608,0.45216493253215134
ENSG00000131747.15_TOP2A,-0.023019857095069225,0.3126139359619356
ENSG00000104904.12_OAZ1,-0.022864486605462635,0.14378942879033924
ENSG00000188846.13_RPL14,-0.022462045626802065,0.5904233627773755
ENSG00000163931.16_TKT,-0.022317852812292423,0.5106920023752346
ENSG00000167553.15_TUBA1C,-0.022007380986776025,0.5407867461324396
ENSG00000150687.12_PRSS23,-0.02044169569707507,0.43943913317185423
ENSG00000147604.14_RPL7,-0.02036220657439935,0.42583882192896294
ENSG00000013810.19_TACC3,-0.020306360785205996,0.016089446561493283
ENSG00000104408.9_EIF3E,-0.02020235722129208,0.13971104006229612
ENSG00000167526.13_RPL13,-0.020083049564521678,0.5405015494302983
ENSG00000163468.15_CCT3,-0.02000461923468274,0.5049337828298506
ENSG00000161016.17_RPL8,-0.01973072037687476,0.48893516276778215
ENSG00000176890.16_TYMS,-0.019652575847209284,0.58163829379836
ENSG00000170345.10_FOS,-0.019582822349765872,0.5582682743626377
ENSG00000120875.9_DUSP4,-0.019283620786102296,0.24584215552902255
ENSG00000165119.21_HNRNPK,-0.01923913962100477,0.5225652137560969
ENSG00000172757.13_CFL1,-0.019193584418634464,0.5699598499898141
ENSG00000168439.16_STIP1,-0.019186300974036147,0.5473604630617727
ENSG00000163399.16_ATP1A1,-0.018936392479164545,0.5043011530480246
ENSG00000150753.12_CCT5,-0.018860728175854848,0.43964767669048
ENSG00000108679.13_LGALS3BP,-0.018575039258567395,0.17133884257216042
ENSG00000138326.19_RPS24,-0.018553618530990995,0.365655787414609
ENSG00000204382.11_XAGE1B,-0.01848727198150913,0.5686262359409804
ENSG00000132780.17_NASP,-0.018238030432029134,0.3203577497917807
ENSG00000092199.17_HNRNPC,-0.0178616379822863,0.0934730980549321
ENSG00000169813.16_HNRNPF,-0.01765601943982638,0.5554184326890237
ENSG00000161960.15_EIF4A1,-0.01750347083105755,0.49216695480569383
ENSG00000126777.18_KTN1,-0.01749478074144924,0.2823753354739652
ENSG00000170540.15_ARL6IP1,-0.017036422406165007,0.5595018872658689
ENSG00000112118.19_MCM3,-0.01669939030079839,0.19245827092369577
ENSG00000109685.18_NSD2,-0.01660803717108562,0.1771718019832603
ENSG00000276550.4_HERC2P2,-0.016494213944194026,0.06261020803697404
ENSG00000108561.8_C1QBP,-0.016457196588837954,0.17036782570393777
ENSG00000137154.12_RPS6,-0.016449768653755893,0.35535420121860684
ENSG00000204569.10_PPP1R10,-0.01633939608632959,0.5676611625309109
ENSG00000155660.11_PDIA4,-0.016325361448124395,0.4625681148640506
ENSG00000132341.12_RAN,-0.01612873285626752,0.31632324184404226
ENSG00000240972.2_MIF,-0.016128442436473534,0.33286044046629704
ENSG00000204388.7_HSPA1B,-0.016052743167973657,0.5685768767836478
ENSG00000242372.8_EIF6,-0.015961700645896932,0.32408061725929427
ENSG00000125844.15_RRBP1,-0.015940804944970702,0.27657752840923705
ENSG00000034510.6_TMSB10,-0.01591621076806829,0.023659423228418512
ENSG00000138385.16_SSB,-0.015892510349726087,0.36625100336319444
ENSG00000104529.17_EEF1D,-0.015887296640546528,0.14063728245584387
ENSG00000149925.19_ALDOA,-0.01584303836683735,0.43715594103951894
ENSG00000204628.11_RACK1,-0.015727457386650198,0.567284555905101
ENSG00000145425.10_RPS3A,-0.015620449101050695,0.41305358187959484
ENSG00000213585.11_VDAC1,-0.015395627209608196,0.5327194689322958
ENSG00000147140.16_NONO,-0.015378002512907473,0.42298552311613447
ENSG00000181019.13_NQO1,-0.01523648605589921,0.588831479420197
ENSG00000108106.14_UBE2S,-0.015163067375680229,0.16750229757632623
ENSG00000011304.20_PTBP1,-0.015092921065172273,0.01356110000412455
ENSG00000198034.11_RPS4X,-0.015001132759229508,0.5867006535474536
ENSG00000167004.13_PDIA3,-0.014895938741701044,0.5373529259783303
ENSG00000134057.15_CCNB1,-0.014841723851831268,0.32824672967446716
ENSG00000132646.11_PCNA,-0.014755967826664506,0.3191081435403258
ENSG00000088832.17_FKBP1A,-0.01471191173554969,0.08504916639877008
ENSG00000123562.17_MORF4L2,-0.014685765394906191,0.26024205201651535
ENSG00000171314.9_PGAM1,-0.014603596165016422,0.5633935654226284
ENSG00000102007.11_PLP2,-0.014490470578601113,0.12458513388497275
ENSG00000104824.17_HNRNPL,-0.014282578606984663,0.14234516571164121
ENSG00000163453.11_IGFBP7,-0.014246172933364342,0.5047234031357388
ENSG00000122565.19_CBX3,-0.014229850810637292,0.25434324111781187
ENSG00000173457.11_PPP1R14B,-0.01410252443825358,0.572520754723786
ENSG00000147162.14_OGT,-0.01388214243383581,0.4231990490415387
ENSG00000132507.18_EIF5A,-0.013822474147715827,0.3178124980033078
ENSG00000142534.7_RPS11,-0.013724923230322886,0.39281442874090655
ENSG00000087365.15_SF3B2,-0.013403386422416114,0.08281193115342855
ENSG00000002834.18_LASP1,-0.013255929975494704,0.0016064891940734758
ENSG00000123689.6_G0S2,-0.013227334850204298,0.261123726685013
ENSG00000064607.17_SUGP2,-0.013132419275082645,0.04161492887956946
ENSG00000079246.16_XRCC5,-0.013127269085445335,0.06873855287134262
ENSG00000177156.11_TALDO1,-0.013015415090822557,0.582367271644769
ENSG00000172432.19_GTPBP2,-0.012881069835581307,0.5688134974066017
ENSG00000160957.13_RECQL4,-0.012804387049026106,0.48845738367818203
ENSG00000166598.15_HSP90B1,-0.012789180432742369,0.5344092706334939
ENSG00000077549.18_CAPZB,-0.01273671921333281,0.0657618927616673
