gene_id,CD-coefficient,Significance
ENSG00000198712.1_MT-CO2,-0.5588768218496564,0.08148802364673718
ENSG00000142871.17_CCN1,-0.13376119818861965,0.09175158290843186
ENSG00000074800.15_ENO1,-0.13236796363657133,0.025584015928708154
ENSG00000198938.2_MT-CO3,-0.10231326768635379,0.081168238662711
ENSG00000150991.15_UBC,-0.09405944938105776,0.09586170595378132
ENSG00000198899.2_MT-ATP6,-0.09139307565666134,0.08123182768844511
ENSG00000111640.15_GAPDH,-0.0839720300174581,0.05831306911002751
ENSG00000067225.18_PKM,-0.07725127253277947,0.02120885994219723
ENSG00000117984.14_CTSD,-0.07473263573160138,0.06656728130895764
ENSG00000137309.19_HMGA1,-0.07348146079496072,0.08716412436992169
ENSG00000134333.14_LDHA,-0.07221784645540726,0.08349709536895293
ENSG00000127022.15_CANX,-0.05064999573502932,0.07618284137638866
ENSG00000150093.19_ITGB1,-0.04805377194661364,0.09568441802528455
ENSG00000123416.15_TUBA1B,-0.04443655904503242,0.07207424880387334
ENSG00000102144.15_PGK1,-0.04440759583692059,0.04444632993325451
ENSG00000198840.2_MT-ND3,-0.04212339859688421,0.08132161880249344
ENSG00000149925.19_ALDOA,-0.04117748810728304,0.09564651501782892
ENSG00000228253.1_MT-ATP8,-0.04006651741243933,0.056438836521969404
ENSG00000163399.16_ATP1A1,-0.03868460964762723,0.09787532203015023
ENSG00000160789.20_LMNA,-0.03835748891385644,0.09773297364422007
ENSG00000141753.7_IGFBP4,-0.03743776896056921,0.09116348464918758
ENSG00000213719.8_CLIC1,-0.03638774170839769,0.06876973506340023
ENSG00000142192.21_APP,-0.03406672691331952,0.09136469612875603
ENSG00000197746.14_PSAP,-0.033343865007068915,0.08207290937157613
ENSG00000044574.8_HSPA5,-0.0329730956817136,0.01374860251193025
ENSG00000116285.13_ERRFI1,-0.03243043535523341,0.06462110563632678
ENSG00000196230.13_TUBB,-0.03236155933043668,0.08311809004965215
ENSG00000100234.11_TIMP3,-0.03168355661442614,0.03934506058593387
ENSG00000111669.15_TPI1,-0.03154546539151951,0.058423107918360265
ENSG00000166598.15_HSP90B1,-0.031354428906283684,0.09704490386897843
