gene_id,CD-coefficient,Significance
ENSG00000167085.11_PHB,-0.011380167655772726,0.27786006866230023
ENSG00000102007.11_PLP2,-0.011337709918392254,0.114261360905128
ENSG00000164924.18_YWHAZ,-0.011316913217601915,0.2751033296392301
ENSG00000177706.9_FAM20C,-0.011283572498557482,0.28231651090661986
ENSG00000126247.10_CAPNS1,-0.011257115259096513,0.19446791676268396
ENSG00000167642.13_SPINT2,-0.011242943298083487,0.27841092018856317
ENSG00000067057.17_PFKP,-0.011223659618578864,0.059786914407148756
ENSG00000132470.14_ITGB4,-0.011167354650218947,0.21129535086157203
ENSG00000181019.13_NQO1,-0.011053375803812516,0.2820893148924077
ENSG00000166710.19_B2M,-0.011029261644695098,0.27741548156127044
ENSG00000130175.9_PRKCSH,-0.011026536397813933,0.20349191296004443
ENSG00000189060.5_H1F0,-0.011004349247420496,0.2783837710027047
ENSG00000184840.11_TMED9,-0.01094915862800479,0.28083213325777723
ENSG00000165119.21_HNRNPK,-0.01093742451008716,0.2753837708688612
ENSG00000163453.11_IGFBP7,-0.010893883173195736,0.272080656703919
ENSG00000143870.12_PDIA6,-0.010833708831041922,0.24498683476979646
ENSG00000118705.17_RPN2,-0.010821222265789819,0.17261123145383908
ENSG00000110108.10_TMEM109,-0.010788722481701428,0.14556249921236764
ENSG00000163814.8_CDCP1,-0.010664309134269193,0.27299774981410496
ENSG00000183255.12_PTTG1IP,-0.01065517770021443,0.2815875342118195
ENSG00000134013.15_LOXL2,-0.010651453383644786,0.2157313635050107
ENSG00000005022.6_SLC25A5,-0.010645935528205384,0.008731518994117435
ENSG00000141522.12_ARHGDIA,-0.010575168991908315,0.23939595018342602
ENSG00000170348.9_TMED10,-0.01052798478914705,0.28049648039006636
ENSG00000140575.13_IQGAP1,-0.010524217411524907,0.2372875451258479
ENSG00000170345.10_FOS,-0.010484158412908033,0.28049396485059674
ENSG00000148180.19_GSN,-0.010453591043385405,0.25299746760655556
ENSG00000101160.14_CTSZ,-0.010444137780959888,0.10968246793402255
ENSG00000083444.17_PLOD1,-0.01041855540614583,0.08261181338104394
ENSG00000101294.17_HM13,-0.01039598589095931,0.11085747205442661
ENSG00000105193.9_RPS16,-0.010341596153701147,0.12643476565186496
ENSG00000105281.12_SLC1A5,-0.010247162177304679,0.12704378623688672
ENSG00000188643.11_S100A16,-0.010243306386151882,0.27857255061277125
ENSG00000123562.17_MORF4L2,-0.01024189509954331,0.18547670787998333
ENSG00000147677.11_EIF3H,-0.010215251055233776,0.25240769376126304
ENSG00000214078.12_CPNE1,-0.010194956348789372,0.24453448637005787
ENSG00000119318.13_RAD23B,-0.010086309610496398,0.17370971686776318
ENSG00000088325.16_TPX2,-0.010067290551366882,0.08858727416830452
ENSG00000185551.15_NR2F2,-0.010061092657406843,0.28040629808382184
ENSG00000115524.16_SF3B1,-0.010021582808454011,0.16310045378016724
ENSG00000115484.15_CCT4,-0.010014506751109889,0.16290169086274767
ENSG00000198363.18_ASPH,-0.009946508074254607,0.2765875700306244
ENSG00000148672.9_GLUD1,-0.009912140158066428,0.2538168931030638
ENSG00000164442.10_CITED2,-0.009904450585787337,0.2743818535832635
ENSG00000108344.15_PSMD3,-0.009890064887918165,0.13919344432596392
ENSG00000165280.16_VCP,-0.009874572856152028,0.27561050129387543
ENSG00000185825.16_BCAP31,-0.009825223338089255,0.2802515638006956
ENSG00000164649.20_CDCA7L,-0.009808668204339536,0.27467011303767924
ENSG00000168209.5_DDIT4,-0.009733184100228847,0.27899552913259495
ENSG00000065978.19_YBX1,-0.009730462847091156,0.05810116019092463
ENSG00000139318.8_DUSP6,-0.009648646830610669,0.2340593495515749
ENSG00000168439.16_STIP1,-0.009636493242777221,0.27919907743271255
ENSG00000124570.19_SERPINB6,-0.009621431825843152,0.18880167688604269
ENSG00000084234.17_APLP2,-0.009558991598019533,0.08375807599123589
ENSG00000023191.17_RNH1,-0.009501336756993994,0.030587558190729766
ENSG00000105974.12_CAV1,-0.009495177248051075,0.13147187701683982
ENSG00000117724.13_CENPF,-0.009436547734424101,0.17062078651828647
ENSG00000082898.16_XPO1,-0.009431020545545815,0.08215609780961163
ENSG00000170522.9_ELOVL6,-0.009405752611459824,0.2806194311032527
ENSG00000163565.18_IFI16,-0.00931657421667432,0.2723804631338066
ENSG00000111716.12_LDHB,-0.00931182670995796,0.15049071863050956
ENSG00000148248.14_SURF4,-0.009266295559876521,0.25311393156509476
ENSG00000130816.16_DNMT1,-0.00923640783388651,0.20627542799465726
ENSG00000144746.7_ARL6IP5,-0.00917690961707936,0.2468870531039856
ENSG00000115241.11_PPM1G,-0.009100768767040494,0.16171065906520882
ENSG00000237649.8_KIFC1,-0.009079697268300338,0.1650180759905181
ENSG00000132646.11_PCNA,-0.009016416831219773,0.21198192365497157
ENSG00000116260.17_QSOX1,-0.00896525546838642,0.16590255180816743
ENSG00000112715.21_VEGFA,-0.00892783225523416,0.15456596847116993
ENSG00000124795.16_DEK,-0.008909170697294121,0.1897373170872696
ENSG00000135046.14_ANXA1,-0.008867035628163435,0.21923939747241417
ENSG00000172354.10_GNB2,-0.00883370794258012,0.2814899425975328
ENSG00000114353.17_GNAI2,-0.008815192098393054,0.15896621559055613
ENSG00000084207.16_GSTP1,-0.00879551829063394,0.08372345551504987
ENSG00000026025.16_VIM,-0.00878993967240416,0.032241175127963644
ENSG00000064601.18_CTSA,-0.008738360761320247,0.05521770669797294
ENSG00000198668.11_CALM1,-0.008700835899405426,0.2762871372438239
ENSG00000170540.15_ARL6IP1,-0.00868880812276966,0.2806293072704785
ENSG00000102804.15_TSC22D1,-0.008671792458092551,0.11698970513437755
ENSG00000100353.18_EIF3D,-0.008668756821281352,0.10456411770668052
ENSG00000133318.13_RTN3,-0.00864518758813836,0.214352607020556
ENSG00000082641.16_NFE2L1,-0.00863957140045337,0.08197938351929107
ENSG00000124702.18_KLHDC3,-0.008632460858075144,0.18929208576852702
ENSG00000115884.11_SDC1,-0.008580350047861597,0.16440655923538003
ENSG00000100297.16_MCM5,-0.00856757908676792,0.10373107332507464
ENSG00000161016.17_RPL8,-0.008558289774765445,0.2687652328656428
ENSG00000184640.18_SEPT9,-0.008553749032963817,0.2809172116106773
ENSG00000197157.11_SND1,-0.008473732177556231,0.27769121815698394
ENSG00000165672.7_PRDX3,-0.008462334291420967,0.2760823603027618
ENSG00000115548.17_KDM3A,-0.008462161553219681,0.16324934972054514
ENSG00000151651.16_ADAM8,-0.008459814064187313,0.2576917604656162
ENSG00000113648.16_H2AFY,-0.008450260061845332,0.15737871482488902
ENSG00000067182.7_TNFRSF1A,-0.008411214199371863,0.06012155008911269
ENSG00000244038.9_DDOST,-0.008388564778325712,0.14688937491941212
ENSG00000169813.16_HNRNPF,-0.008378265062108236,0.2801850429054007
ENSG00000116062.15_MSH6,-0.008370229923609212,0.16511854104546633
ENSG00000197043.14_ANXA6,-0.008335012388310857,0.2777717465610475
ENSG00000108953.17_YWHAE,-0.00833259844229987,0.14194526735401727
ENSG00000108946.14_PRKAR1A,-0.008266105492507305,0.14186482592145783
ENSG00000104904.12_OAZ1,-0.008243038715270478,0.1251358973178229
ENSG00000024422.12_EHD2,-0.008207223951603247,0.03150952280714224
ENSG00000130726.12_TRIM28,-0.008204813991009483,0.20575381862040493
ENSG00000057019.16_DCBLD2,-0.008161921551537563,0.04946765789528698
ENSG00000101182.15_PSMA7,-0.008154301424376759,0.10985941001347727
ENSG00000170144.20_HNRNPA3,-0.00811031243207114,0.2803729772244091
ENSG00000128340.15_RAC2,-0.008105640289456043,0.1991289340392353
ENSG00000134531.10_EMP1,-0.00810510374687772,0.21764815741757051
ENSG00000105701.16_FKBP8,-0.008068762281596727,0.12999770897383034
ENSG00000065054.14_SLC9A3R2,-0.008048678369669025,0.05621711742005391
ENSG00000173442.13_EHBP1L1,-0.0080370522213213,0.28181951360955604
ENSG00000125505.17_MBOAT7,-0.008030295001047455,0.1913752279350754
ENSG00000128272.14_ATF4,-0.007999270032962882,0.1988272981628587
ENSG00000086598.11_TMED2,-0.007962484824112675,0.08629356096623955
ENSG00000197771.12_MCMBP,-0.007932414476005773,0.277225641293067
ENSG00000198763.3_MT-ND2,-0.007897357664659951,0.2761197755166333
ENSG00000131236.17_CAP1,-0.007893528871537199,0.20776755851222678
ENSG00000104738.17_MCM4,-0.00788181897412496,0.12389139841537633
ENSG00000130702.15_LAMA5,-0.007797085488601489,0.20550283519471285
ENSG00000073578.17_SDHA,-0.007793083681076407,0.06916651055018316
ENSG00000180198.16_RCC1,-0.007792921219398336,0.28218878010369736
ENSG00000198755.11_RPL10A,-0.0077903142174783535,0.2761333258246135
ENSG00000082153.18_BZW1,-0.007757796617334492,0.0813721990920406
ENSG00000068697.7_LAPTM4A,-0.007750509977869957,0.06205537077476968
ENSG00000100714.16_MTHFD1,-0.007730691021185088,0.10736621918969838
ENSG00000135069.14_PSAT1,-0.007721150871927473,0.21935448683224573
ENSG00000005893.15_LAMP2,-0.007708906766089176,0.011099458648488688
ENSG00000031698.13_SARS,-0.0076821098666448396,0.03440598415542685
ENSG00000136628.18_EPRS,-0.00764253811415903,0.22501534601217504
ENSG00000175793.12_SFN,-0.00758182815879779,0.28224093131482125
ENSG00000189143.9_CLDN4,-0.0075760494657772445,0.2783578815859309
ENSG00000013810.19_TACC3,-0.007546780858984973,0.02588026777944838
ENSG00000170275.14_CRTAP,-0.007542027734999651,0.2804513886907093
ENSG00000091136.14_LAMB1,-0.0075128629798287775,0.09333306806226604
ENSG00000198721.12_ECI2,-0.00750802455661826,0.27620071476678554
ENSG00000128595.17_CALU,-0.007491612917788614,0.1997315683241896
ENSG00000114416.18_FXR1,-0.007483424438286875,0.15918823645148403
ENSG00000178952.11_TUFM,-0.0074803625692674664,0.28224410011932494
ENSG00000172037.14_LAMB2,-0.007453244003504894,0.28136679707856405
ENSG00000135829.17_DHX9,-0.007450325332251553,0.22222349984527962
ENSG00000155366.16_RHOC,-0.0074457343169061045,0.26235299705143333
ENSG00000182287.14_AP1S2,-0.00741040480586674,0.2818970418169078
ENSG00000099194.6_SCD,-0.007398414796177373,0.09846532804370589
ENSG00000137831.15_UACA,-0.00738038848880964,0.2294946587173488
ENSG00000163527.9_STT3B,-0.007373845631169924,0.27228333743893296
ENSG00000123143.12_PKN1,-0.007361540399580221,0.1843029829959506
ENSG00000085662.14_AKR1B1,-0.0073488933742045836,0.08509109230536921
ENSG00000097021.19_ACOT7,-0.007310110554915349,0.09830996504137862
ENSG00000108175.17_ZMIZ1,-0.00730096814478719,0.13873535257306494
ENSG00000110958.16_PTGES3,-0.007291947952671717,0.14775836549755939
ENSG00000146701.12_MDH2,-0.007277162469210612,0.2505849834651015
ENSG00000089248.7_ERP29,-0.007277007017858102,0.09063021083380858
ENSG00000204371.11_EHMT2,-0.007259694607676019,0.26517921433611336
ENSG00000147140.16_NONO,-0.007251630178949938,0.2513553203722517
ENSG00000160211.17_G6PD,-0.007240077377425632,0.26771973795881043
ENSG00000135052.16_GOLM1,-0.00723815712572496,0.21931611150967167
ENSG00000132305.20_IMMT,-0.0072204216065270554,0.21060557283990927
ENSG00000167004.13_PDIA3,-0.007215211940276599,0.2778033408404643
ENSG00000109099.15_PMP22,-0.007212723054465372,0.14245198853014798
ENSG00000149428.19_HYOU1,-0.007201443450921818,0.25488810553973007
ENSG00000166106.3_ADAMTS15,-0.007200396688946721,0.27661487167980603
ENSG00000072958.8_AP1M1,-0.007199270846730662,0.06858647558955006
ENSG00000135535.17_CD164,-0.007109067504477957,0.22123491610357449
ENSG00000118482.11_PHF3,-0.007039445235907179,0.17198065924134118
ENSG00000239264.8_TXNDC5,-0.00703324303237868,0.16009172497156865
ENSG00000033170.16_FUT8,-0.00698401595078694,0.03502978616863986
ENSG00000197894.11_ADH5,-0.00697624412694539,0.2770973963996373
ENSG00000172531.15_PPP1CA,-0.0069639653707169,0.2815548010957353
ENSG00000179091.5_CYC1,-0.006946530266444946,0.2822381674310106
ENSG00000110719.10_TCIRG1,-0.0069406157765599195,0.14695722481667564
ENSG00000135047.15_CTSL,-0.006940488264563466,0.21925856878876926
ENSG00000170035.16_UBE2E3,-0.0069261312048444525,0.2803240946433674
ENSG00000091542.9_ALKBH5,-0.006909781662100301,0.09391490968210066
ENSG00000108055.9_SMC3,-0.006891864910637802,0.13852072781773905
ENSG00000171552.13_BCL2L1,-0.006890995731151473,0.28114991897587893
ENSG00000164111.15_ANXA5,-0.006887917797969967,0.27370218241606953
ENSG00000104964.14_AES,-0.006882451162469425,0.12549505229851587
ENSG00000159228.13_CBR1,-0.006874806125471017,0.2666235151626869
ENSG00000125835.18_SNRPB,-0.006861586338553215,0.19285425409982315
ENSG00000142864.14_SERBP1,-0.006830385038218896,0.24193499253311543
ENSG00000057608.17_GDI2,-0.006823718291817237,0.04976821312709184
ENSG00000161011.20_SQSTM1,-0.006810196501466374,0.2687486128447396
ENSG00000110651.11_CD81,-0.006806987163505383,0.14664856368764925
ENSG00000132383.11_RPA1,-0.006780622860876258,0.2109108836805797
ENSG00000101412.13_E2F1,-0.00677457358038294,0.11170129570958123
ENSG00000112655.16_PTK7,-0.006773119664789807,0.15428641084050188
ENSG00000112984.12_KIF20A,-0.00676762359280495,0.15529924801947154
ENSG00000171206.14_TRIM8,-0.006767420341795988,0.2809776005797737
ENSG00000014216.15_CAPN1,-0.006763023757021598,0.026117033681162475
ENSG00000077549.18_CAPZB,-0.006717483527258259,0.0752753133054534
ENSG00000134824.14_FADS2,-0.006715321991890538,0.21859030439750698
ENSG00000042493.16_CAPG,-0.006699491914505665,0.03977409024550432
ENSG00000167900.12_TK1,-0.006694853754992994,0.2787136365323861
ENSG00000167468.16_GPX4,-0.006684222112041934,0.27819886664787896
ENSG00000122565.19_CBX3,-0.006677028479493413,0.18276666642576628
ENSG00000160796.17_NBEAL2,-0.006666241565984074,0.2684482078209266
ENSG00000167815.12_PRDX2,-0.006624481050975307,0.27865131212020533
ENSG00000186834.3_HEXIM1,-0.006620393564838594,0.2796273457932672
ENSG00000092964.18_DPYSL2,-0.006618550873065088,0.09570166738428915
ENSG00000115866.11_DARS,-0.006615298460334639,0.16435729859037934
ENSG00000130429.14_ARPC1B,-0.006572688171095272,0.20451510024916436
ENSG00000163956.12_LRPAP1,-0.006512952363871462,0.2733102854588033
ENSG00000197142.10_ACSL5,-0.006423915407003563,0.2777008821427297
ENSG00000105438.9_KDELR1,-0.0064223501656627885,0.12815646006108652
ENSG00000058668.14_ATP2B4,-0.006422007333697956,0.05055892315888494
ENSG00000163468.15_CCT3,-0.006420534589954493,0.27212277345201896
ENSG00000063245.14_EPN1,-0.006411979962012354,0.053844313753147854
ENSG00000106153.13_CHCHD2,-0.006375754168601146,0.13257697918562067
ENSG00000275342.4_PRAG1,-0.006369838793234765,0.03860029828032874
ENSG00000147955.17_SIGMAR1,-0.006360213867737481,0.25277620711195
ENSG00000175390.14_EIF3F,-0.006359118009141371,0.282191943516506
ENSG00000112473.18_SLC39A7,-0.006347117512046834,0.1537279512659599
ENSG00000112640.15_PPP2R5D,-0.006346852676294684,0.15423566057117932
ENSG00000137166.14_FOXP4,-0.006339158680834508,0.22718132813750969
ENSG00000166508.17_MCM7,-0.006323773837527688,0.2772239043330695
ENSG00000113719.16_ERGIC1,-0.006309322864918015,0.1575279835077702
ENSG00000101224.17_CDC25B,-0.006307732130057582,0.11041821281160871
ENSG00000102054.17_RBBP7,-0.006294200624895711,0.11457247044290324
ENSG00000090861.15_AARS,-0.006286861448649302,0.09278103443835478
ENSG00000129083.12_COPB1,-0.006280041975788389,0.20095564831497698
ENSG00000164171.11_ITGA2,-0.006254147993974265,0.2738661635957808
ENSG00000095002.14_MSH2,-0.006225607598209322,0.09646608331417736
ENSG00000204370.11_SDHD,-0.006219829874652334,0.2651848856899884
ENSG00000104341.16_LAPTM4B,-0.006212989636370416,0.122512085980589
ENSG00000122884.12_P4HA1,-0.00619301455116512,0.18376063322306174
ENSG00000024048.10_UBR2,-0.006178002796056805,0.031452952494079776
ENSG00000160014.16_CALM3,-0.006153009962088901,0.2673930396588392
ENSG00000117335.19_CD46,-0.006142015314323865,0.16923031879854958
ENSG00000138131.4_LOXL4,-0.006111770676118006,0.2306929910156099
ENSG00000165678.21_GHITM,-0.006107922554708039,0.27609300044755675
ENSG00000072310.16_SREBF1,-0.006099133670971895,0.06753688774463792
ENSG00000164054.15_SHISA5,-0.0060910705458936875,0.2735177908747769
ENSG00000168615.12_ADAM9,-0.006071176620469296,0.27932774698403373
ENSG00000131462.8_TUBG1,-0.006066673924718397,0.20833972974224185
ENSG00000227500.10_SCAMP4,-0.006044070766879775,0.21173044011662623
ENSG00000183010.16_PYCR1,-0.006036682343317562,0.28168653918937714
ENSG00000116729.14_WLS,-0.006019575326436832,0.1671674414560718
ENSG00000111897.7_SERINC1,-0.005996673032205039,0.15149008984985934
ENSG00000130640.13_TUBGCP2,-0.005992097126250045,0.2052511192782704
ENSG00000107819.13_SFXN3,-0.005975417351886162,0.13766003546461864
ENSG00000063244.12_U2AF2,-0.005944640788201269,0.05379805160509234
ENSG00000117868.16_ESYT2,-0.005929759992255908,0.17080818265937425
ENSG00000143815.15_LBR,-0.005929544370579906,0.2447881821077205
ENSG00000172081.14_MOB3A,-0.005894438600117446,0.2813831059988492
ENSG00000134910.13_STT3A,-0.0058942635288825864,0.21895249992104995
ENSG00000099341.11_PSMD8,-0.005871618517194376,0.099021907130534
ENSG00000204568.12_MRPS18B,-0.005845295208294295,0.2647286635043603
ENSG00000169567.11_HINT1,-0.005833568593785172,0.2800334583846239
ENSG00000125912.11_NCLN,-0.00583089304910447,0.19351808404644222
ENSG00000186918.14_ZNF395,-0.0058250342935831315,0.27956649806718015
ENSG00000213551.5_DNAJC9,-0.005814928664704124,0.24641010795833018
ENSG00000164754.14_RAD21,-0.005809008894280139,0.2748549885548581
ENSG00000183048.12_SLC25A10,-0.005804459753532404,0.2816666488834818
ENSG00000116754.13_SRSF11,-0.005772682385653155,0.1673611427139206
ENSG00000125398.7_SOX9,-0.005765074209335579,0.19093284293986496
ENSG00000143933.17_CALM2,-0.0057326866404210095,0.2451085463598573
ENSG00000030582.18_GRN,-0.00571876261833388,0.03417856298494026
ENSG00000143549.20_TPM3,-0.005716338944185626,0.24406328500528077
ENSG00000149485.18_FADS1,-0.005712347418533525,0.2549997154162974
ENSG00000122545.19_SEPT7,-0.005710818451109912,0.1826536107953301
ENSG00000100994.12_PYGB,-0.005690023809076342,0.10879180840811334
ENSG00000076928.17_ARHGEF1,-0.005680816107908491,0.07411976132706469
ENSG00000019582.15_CD74,-0.005641795179847039,0.028810806464334558
ENSG00000141367.11_CLTC,-0.005639631999028972,0.2388011039457939
ENSG00000162433.15_AK4,-0.0056372726241837945,0.27002029975446085
ENSG00000198420.10_TCAF1,-0.005637203061661177,0.2765332078471358
ENSG00000167601.12_AXL,-0.0056186613222846795,0.27834095333854736
ENSG00000130985.17_UBA1,-0.005605561454359929,0.20675308722950722
ENSG00000010292.13_NCAPD2,-0.005599497973533532,0.02049546979030174
ENSG00000169223.15_LMAN2,-0.005597328304899595,0.27980955944222463
ENSG00000105568.18_PPP2R1A,-0.005594285387237703,0.12891085983315295
ENSG00000215021.8_PHB2,-0.005581969330169457,0.24213522967633888
ENSG00000145730.20_PAM,-0.005575013970104881,0.24865758517724063
ENSG00000116133.13_DHCR24,-0.005556305803700324,0.16533898705433936
ENSG00000140105.18_WARS,-0.0055550201593909665,0.23603730725694397
ENSG00000074696.13_HACD3,-0.005547333223270336,0.07080799239149059
ENSG00000204386.10_NEU1,-0.005520379457237048,0.2651452428127971
ENSG00000109113.20_RAB34,-0.005510157819229948,0.14258523864869596
ENSG00000116237.16_ICMT,-0.005505778322414047,0.16582910591398786
ENSG00000136156.14_ITM2B,-0.00549221185880681,0.22359806189963133
ENSG00000143742.13_SRP9,-0.00546600314636201,0.2445269632132678
