gene_id,CD-coefficient,Significance
ENSG00000198712.1_MT-CO2,-0.5129454918976548,0.4159176855224813
ENSG00000198804.2_MT-CO1,-0.20499004339653615,0.4155423832233622
ENSG00000115414.19_FN1,-0.13820717797959575,0.24417484387830285
ENSG00000196230.13_TUBB,-0.13004594296597283,0.4218424393248503
ENSG00000206503.13_HLA-A,-0.11045230840265252,0.3919942448641256
ENSG00000087086.15_FTL,-0.10775385709132897,0.12107026200844159
ENSG00000167996.16_FTH1,-0.09786429347969011,0.4313716645180381
ENSG00000150991.15_UBC,-0.09147407229464778,0.3923044009398071
ENSG00000074800.15_ENO1,-0.0812840736230835,0.09477569469236698
ENSG00000234745.11_HLA-B,-0.08022385043377951,0.26847210574861824
ENSG00000106366.8_SERPINE1,-0.07891056908892709,0.19838501050912588
ENSG00000198899.2_MT-ATP6,-0.07544963352119075,0.4151070470676874
ENSG00000089157.16_RPLP0,-0.06211219339260087,0.12678579458761255
ENSG00000231500.7_RPS18,-0.06138437442836524,0.29133362562654463
ENSG00000142871.17_CCN1,-0.05935327295596448,0.36802106425882
ENSG00000005884.18_ITGA3,-0.05870522070132202,0.011281259791546117
ENSG00000107984.10_DKK1,-0.052283879296878666,0.2062466707907185
ENSG00000112081.17_SRSF3,-0.050307093235471105,0.22774910129598824
ENSG00000112118.19_MCM3,-0.049888374952920284,0.22794913592034377
ENSG00000137309.19_HMGA1,-0.04698176551745897,0.3450471312102592
ENSG00000105974.12_CAV1,-0.045384375776097545,0.19535284162061492
ENSG00000166710.19_B2M,-0.04518977356771712,0.4289047020110127
ENSG00000198840.2_MT-ND3,-0.04498670073895992,0.4153742121382731
ENSG00000143933.17_CALM2,-0.04476474793836443,0.3730619080257921
ENSG00000185624.15_P4HB,-0.044220033823068945,0.4278590822525555
ENSG00000084234.17_APLP2,-0.04228678699793248,0.11574877312846885
ENSG00000150687.12_PRSS23,-0.04224219603671354,0.39179812223556654
ENSG00000026508.18_CD44,-0.04209276854978777,0.039493599303204924
ENSG00000117984.14_CTSD,-0.041981682940329536,0.2572123138436787
ENSG00000158710.14_TAGLN2,-0.04120533283180995,0.40846244854689995
ENSG00000197746.14_PSAP,-0.041056894627671384,0.4183437549807991
ENSG00000137801.10_THBS1,-0.04099442629870654,0.34737538394572887
ENSG00000178209.15_PLEC,-0.04042014742127397,0.43494203047357993
ENSG00000163399.16_ATP1A1,-0.0395963185934341,0.41928619989497984
ENSG00000118523.6_CCN2,-0.039534657405580674,0.2592951735656347
ENSG00000070756.16_PABPC1,-0.038107859276679826,0.0855892400362214
ENSG00000198938.2_MT-CO3,-0.037948910099261275,0.41492404370180275
ENSG00000204628.11_RACK1,-0.03782756461126181,0.3965606581884035
ENSG00000142192.21_APP,-0.03675033214700231,0.36596826261863824
ENSG00000166508.17_MCM7,-0.036065405140231,0.4285686582387572
ENSG00000162909.18_CAPN2,-0.03491023297925829,0.41754252460631625
ENSG00000228253.1_MT-ATP8,-0.033745062767711505,0.3139791797296457
ENSG00000149925.19_ALDOA,-0.033171979441357934,0.39067339596410366
ENSG00000170373.8_CST1,-0.03312524412022963,0.434194119047442
ENSG00000120708.17_TGFBI,-0.03198621792273093,0.26867529201485313
ENSG00000135480.16_KRT7,-0.03184093789617272,0.33469121993207
ENSG00000117525.14_F3,-0.031261328167744615,0.25559084319150105
ENSG00000198755.11_RPL10A,-0.030928348056018257,0.41572608616913154
