gene_id,CD-coefficient,Significance
ENSG00000210082.2_MT-RNR2,-0.2614958719271852,0.3189104027388456
ENSG00000142871.17_CCN1,-0.23386158496836373,0.15790560678096538
ENSG00000137801.10_THBS1,-0.18769317877700706,0.14298239410749497
ENSG00000107984.10_DKK1,-0.13125044397589,0.06263358770774623
ENSG00000148677.6_ANKRD1,-0.1141981215328647,0.17422671381839683
ENSG00000211459.2_MT-RNR1,-0.09765768528811183,0.3188765234061448
ENSG00000117525.14_F3,-0.09263760662320206,0.08716928683342456
ENSG00000075624.15_ACTB,-0.0754343392575319,0.021970556635903478
ENSG00000198840.2_MT-ND3,-0.07481442859845142,0.30953227395692706
ENSG00000175592.8_FOSL1,-0.06881745728300734,0.2642043566212046
ENSG00000118523.6_CCN2,-0.06751236141807355,0.08918360472505471
ENSG00000196262.14_PPIA,-0.06421603706217956,0.30331931972680076
ENSG00000265681.7_RPL17,-0.058639525076496765,0.06387990169323499
ENSG00000127022.15_CANX,-0.05801454640047179,0.11037553926822007
ENSG00000124942.14_AHNAK,-0.05533901497627543,0.1048523874893486
ENSG00000089009.15_RPL6,-0.05285590718637553,0.03068798816462041
ENSG00000182899.16_RPL35A,-0.04859724914859379,0.28566393559672343
ENSG00000174748.20_RPL15,-0.04751994861482256,0.26141562151172515
ENSG00000118181.11_RPS25,-0.046868163045350214,0.08830617663557253
ENSG00000204379.10_XAGE1A,-0.04681832932752157,0.3199366574482234
ENSG00000150093.19_ITGB1,-0.0447800098267794,0.17737489120421335
ENSG00000167601.12_AXL,-0.04390125097688733,0.23276401248943043
ENSG00000104408.9_EIF3E,-0.04359118312656567,0.05155780699635962
ENSG00000136810.13_TXN,-0.04351111133650962,0.1390829063049732
ENSG00000163682.16_RPL9,-0.043274665810694286,0.21292489299587808
ENSG00000114391.13_RPL24,-0.04308710990274893,0.0785654740004186
ENSG00000231500.7_RPS18,-0.04161485332211633,0.24159374458962246
ENSG00000131469.14_RPL27,-0.04009929432969129,0.12163384664808582
ENSG00000110700.7_RPS13,-0.03862945367134864,0.06907214547493638
ENSG00000023445.14_BIRC3,-0.03761568727183475,0.006243135295384545
ENSG00000172809.13_RPL38,-0.03737923869765365,0.2553795193059743
ENSG00000112081.17_SRSF3,-0.03718219116714573,0.07304173323322123
ENSG00000087460.24_GNAS,-0.03656130132464157,0.029615912153738246
ENSG00000198830.11_HMGN2,-0.03555249657684987,0.3094852712499147
ENSG00000167526.13_RPL13,-0.034752073094543014,0.23236803845256623
ENSG00000110092.3_CCND1,-0.03450982081423691,0.06800968722144468
ENSG00000122026.10_RPL21,-0.03395158889045942,0.09711170886870968
ENSG00000125691.13_RPL23,-0.03343259323362591,0.10658591814661912
ENSG00000167460.16_TPM4,-0.03314637515490931,0.2320655270217477
ENSG00000138061.12_CYP1B1,-0.03264419168216685,0.1442095654040319
ENSG00000071082.11_RPL31,-0.03208728215153633,0.01891370951231915
ENSG00000109475.16_RPL34,-0.0310044950892314,0.06649862216508959
ENSG00000108854.16_SMURF2,-0.03091922996430925,0.06511955071674207
ENSG00000197747.9_S100A10,-0.029856652453516513,0.30707701942281673
ENSG00000148154.10_UGCG,-0.02952120770004687,0.1728869418704765
ENSG00000106366.8_SERPINE1,-0.02936776153918567,0.059008406368637085
ENSG00000133112.16_TPT1,-0.029124037402109375,0.1268506689909608
ENSG00000130255.13_RPL36,-0.029029598824053534,0.11734986219814539
ENSG00000136942.15_RPL35,-0.028918842705552,0.1400813622295695
ENSG00000108953.17_YWHAE,-0.02867954658167327,0.06530114998035208
ENSG00000069275.13_NUCKS1,-0.028664280567997497,0.017587249335170717
ENSG00000237550.5_RPL9P9,-0.028510445580539858,0.20132999540144303
ENSG00000245532.8_NEAT1,-0.02793234301104604,0.17104206986888792
ENSG00000134954.14_ETS1,-0.027131029007641836,0.13218007794507833
ENSG00000035403.17_VCL,-0.02693325720459149,0.007774526431677014
ENSG00000145632.15_PLK2,-0.0252809769809018,0.16644386638217537
ENSG00000088832.17_FKBP1A,-0.025204858198441434,0.030411616258946443
ENSG00000113407.13_TARS,-0.025013132121423788,0.07659520410467764
ENSG00000144136.11_SLC20A1,-0.024500311096145894,0.1625932519163687
ENSG00000126773.13_PCNX4,-0.024467121835687423,0.10976353171396307
ENSG00000005022.6_SLC25A5,-0.0242793249017309,0.001333246707291049
ENSG00000170017.12_ALCAM,-0.023521785197239995,0.2437957557069182
ENSG00000275216.2_AL161431.1,-0.023185033217960876,0.017173322934079138
ENSG00000198034.11_RPS4X,-0.02314414696915821,0.3078036474817182
ENSG00000198899.2_MT-ATP6,-0.023096639541670787,0.3097331170991827
ENSG00000111229.16_ARPC3,-0.02286926561611168,0.07027417032624791
ENSG00000145741.15_BTF3,-0.022663686872133153,0.16681331448516337
ENSG00000142627.13_EPHA2,-0.02264344261123876,0.15734319268348226
ENSG00000134333.14_LDHA,-0.022502053143330134,0.13021149765640905
ENSG00000163171.7_CDC42EP3,-0.02233400984945201,0.20985214336418048
ENSG00000152795.17_HNRNPDL,-0.0222876350519849,0.1833545256745915
ENSG00000134250.20_NOTCH2,-0.022094230849101594,0.12973477417978813
ENSG00000143947.13_RPS27A,-0.02192839582118428,0.161958939809929
ENSG00000134419.15_RPS15A,-0.021910013097078206,0.13044894435209953
ENSG00000065150.19_IPO5,-0.021670698582465432,0.014811368188193057
ENSG00000239264.8_TXNDC5,-0.021603993703196926,0.19353638317048638
ENSG00000100664.11_EIF5,-0.021553755704362104,0.04135684443108207
ENSG00000188846.13_RPL14,-0.0208917268840955,0.3014643590847125
ENSG00000108582.12_CPD,-0.020768544528286078,0.06411007203389525
ENSG00000196305.17_IARS,-0.020404882421762548,0.30344940584021207
ENSG00000143322.20_ABL2,-0.020394161968211533,0.15935982307409588
ENSG00000158417.11_EIF5B,-0.020016955739797816,0.19564264979022153
ENSG00000137154.12_RPS6,-0.019792090313161453,0.14075678034051795
ENSG00000072274.13_TFRC,-0.019763259372361563,0.01963835987375856
ENSG00000171617.14_ENC1,-0.019731997537006038,0.25054638706694776
ENSG00000139926.15_FRMD6,-0.019583373396858568,0.1500859505999782
ENSG00000174136.12_RGMB,-0.019391581600894676,0.25964171798721036
ENSG00000196914.9_ARHGEF12,-0.019228158548299977,0.3050784682974417
