"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000104856.14_RELB",513.813738466095,1.19395888371031,0.0956739808671073,12.4794523326957,9.66491303364682e-36,6.89698932873296e-33
"ENSG00000106366.8_SERPINE1",19531.6705904591,0.492488178427709,0.0397527184304006,12.3887924618278,3.00534626776909e-35,2.03177225313126e-32
"ENSG00000163659.13_TIPARP",1301.53607698575,0.945536768685829,0.0767102743363507,12.3260772675632,6.55614276239214e-35,4.21068268914635e-32
"ENSG00000137331.12_IER3",7378.57523826545,0.941505957480833,0.0771580703739171,12.2023004582435,3.02164741132335e-34,1.84824099992612e-31
"ENSG00000170345.10_FOS",416.00035887308,-1.84760801180474,0.151559754187044,-12.1906242307872,3.48739743689439e-34,2.03616454895039e-31
"ENSG00000175592.8_FOSL1",10661.3316933056,0.972010954871097,0.0829364952541452,11.7199424920541,1.00740360054928e-31,5.62613010828499e-29
"ENSG00000163545.8_NUAK2",147.151827404002,1.99838785373767,0.173170549122173,11.5399983650095,8.29267981150983e-31,4.43831134078516e-28
"ENSG00000163739.4_CXCL1",70.6985073620251,2.90915285620353,0.252968224925215,11.5000722207841,1.31805097476865e-30,6.77214590836133e-28
"ENSG00000164442.10_CITED2",944.87927918586,-1.09326324309537,0.0953953697240667,-11.4603386543567,2.08697163406772e-30,1.03104425536922e-27
"ENSG00000197622.13_CDC42SE1",1420.49608543274,0.561232624512819,0.0492021802967487,11.4066616789725,3.8731000706024e-30,1.8425914965514e-27
"ENSG00000176697.19_BDNF",860.460875681503,0.774160907036602,0.0679865382721038,11.3869734613956,4.85563628496291e-30,2.22752314572673e-27
"ENSG00000114268.12_PFKFB4",329.053807018953,-1.40022358264064,0.123254973694838,-11.3603819843197,6.5856049714851e-30,2.9169688227147e-27
"ENSG00000164056.11_SPRY1",186.204598380135,-1.67788658151823,0.148324727604078,-11.3122512248733,1.14123238099487e-29,4.88637664462635e-27
"ENSG00000134954.14_ETS1",3341.7957012669,0.753755188561661,0.0668643325798612,11.2729037960768,1.7858140274049e-29,7.39960683290837e-27
"ENSG00000124496.12_TRERF1",1208.11266078699,-0.998064002246062,0.0890758347146575,-11.2046550609739,3.86857762956909e-29,1.55287123911922e-26
"ENSG00000134363.12_FST",1055.11509844604,0.797530585215042,0.0712524828873474,11.1930216730267,4.41139159709883e-29,1.71710075953741e-26
"ENSG00000120217.14_CD274",627.13163332064,1.01022360679669,0.091091501613208,11.090206977664,1.39963545540434e-28,5.28774041902024e-26
"ENSG00000168209.5_DDIT4",1352.3597050135,-0.789659146079047,0.0751077527295948,-10.5136835730128,7.47169322601062e-26,2.7421114139459e-23
"ENSG00000023608.5_SNAPC1",1747.51782946537,0.702514482233567,0.0671436240491203,10.4628621433902,1.27931756885411e-25,4.56467615886974e-23
"ENSG00000112658.8_SRF",2485.94627260957,0.471402490689001,0.0456694834887258,10.3220455910208,5.60167886071647e-25,1.94469094502441e-22
"ENSG00000275993.2_SIK1B",602.464224811169,0.983113486423175,0.0954501279045975,10.2997608070866,7.06367189770686e-25,2.38770698752749e-22
"ENSG00000142871.17_CCN1",22591.1508262514,0.643962993751856,0.0644779801794342,9.98733198465255,1.73180200566238e-23,5.70384532377775e-21
"ENSG00000168994.13_PXDC1",1241.44766582681,0.696914503121194,0.0706020975990589,9.87101696438101,5.55980363800946e-23,1.78539194325579e-20
"ENSG00000107984.10_DKK1",10420.6616527019,0.582489776691537,0.0597629944908606,9.74666315926682,1.9063136744196e-22,5.9723412555902e-20
"ENSG00000177606.6_JUN",2767.37840827026,0.733644936324222,0.075673490022458,9.69487380728038,3.17029345135062e-22,9.69581413871398e-20
"ENSG00000146112.12_PPP1R18",3975.26822159175,0.461506096141859,0.0484721395696896,9.52105890597918,1.71423286360387e-21,5.12077235650969e-19
"ENSG00000137193.14_PIM1",589.790700058494,-0.799597400341263,0.0843836891508679,-9.47573409491115,2.64891517357669e-21,7.73302622831649e-19
"ENSG00000077044.10_DGKD",973.446381908211,0.880114894571976,0.0932165874440631,9.44161247160126,3.67086176106654e-21,1.0384596100558e-18
"ENSG00000087074.8_PPP1R15A",3272.83520257276,0.535667737345893,0.0567429575391995,9.4402505716386,3.71889000097834e-21,1.0384596100558e-18
"ENSG00000034152.18_MAP2K3",1630.93326731435,0.589337544688839,0.0625330441975223,9.42441795776496,4.32497568329074e-21,1.18200665216744e-18
"ENSG00000103257.9_SLC7A5",7498.6971739189,0.487778874137317,0.0519712018012136,9.38556079582379,6.25825085600346e-21,1.67473400511176e-18
"ENSG00000148426.13_PROSER2",771.508082055015,0.664383624120552,0.071181316474322,9.33367991810354,1.02257519238113e-20,2.68060782574197e-18
"ENSG00000149798.5_CDC42EP2",995.62926645138,0.847863159804519,0.0920754122320923,9.20835583844393,3.31158283835173e-20,8.5074563117256e-18
"ENSG00000143367.16_TUFT1",859.796958530684,0.646083166184869,0.070462411197306,9.16918900739478,4.76590947138062e-20,1.20035504235067e-17
"ENSG00000115548.17_KDM3A",902.917484083231,-0.614270082716363,0.0687804921014965,-8.93087653123955,4.2264659071049e-19,1.04401835724543e-16
"ENSG00000148840.11_PPRC1",1478.13127804773,0.459523819092365,0.0519152844825671,8.85141675852072,8.64152144294054e-19,2.09434609310512e-16
"ENSG00000138764.15_CCNG2",290.415810781885,-1.30259781225345,0.147362236936372,-8.83942751775604,9.62103025133751e-19,2.28855802923019e-16
"ENSG00000116717.13_GADD45A",1632.07924601321,0.781322868681778,0.0886004173874321,8.81850099266697,1.16002177138962e-18,2.70917811881812e-16
"ENSG00000104419.14_NDRG1",2155.22192729255,-0.93428137283944,0.105998812129803,-8.81407398882305,1.20678342210261e-18,2.76805947444786e-16
"ENSG00000118707.10_TGIF2",570.135001882145,0.689442583790048,0.0782454338154204,8.81128201572032,1.23722675404591e-18,2.78810134310873e-16
"ENSG00000140465.14_CYP1A1",179.667447328776,1.15565686884057,0.131228484274405,8.8064483502228,1.29173582152111e-18,2.86074941852391e-16
"ENSG00000167470.12_MIDN",506.1927795875,0.752540593691683,0.0857952880120327,8.77135109781484,1.76535046688442e-18,3.84337741476787e-16
"ENSG00000177706.9_FAM20C",1232.43873314118,-0.595380234926374,0.0683299628359673,-8.71331126515672,2.95124847489807e-18,6.31813111001096e-16
"ENSG00000142627.13_EPHA2",5093.86595537893,0.455017791757572,0.0525062675783368,8.66597099248594,4.47680940838417e-18,9.27493820172495e-16
"ENSG00000189143.9_CLDN4",1094.73886160186,-0.656295086160522,0.0757279844077621,-8.66648031494751,4.45683736153446e-18,9.27493820172495e-16
"ENSG00000117877.10_CD3EAP",920.709238867342,0.578502092577426,0.0668886751744671,8.64873001398977,5.20757021700461e-18,1.06176570535594e-15
"ENSG00000013441.16_CLK1",838.834330677722,0.772038450271159,0.0893736818606251,8.63831985209163,5.70457216030704e-18,1.14492545936162e-15
"ENSG00000143384.13_MCL1",5345.87899673015,0.373932081414057,0.0435541091094281,8.58546045505297,9.04733217599331e-18,1.78789202770206e-15
"ENSG00000253522.6_MIR3142HG",44.4264458647034,2.70528169997046,0.321508395418518,8.4143423267343,3.95105324341345e-17,7.68958771388573e-15
"ENSG00000169908.12_TM4SF1",3885.15131444932,0.474533584657346,0.0567571057448319,8.36077841584718,6.2305774074672e-17,1.19450398207338e-14
"ENSG00000164430.16_CGAS",925.26291861116,0.632582317939465,0.0757470004953307,8.35125237702923,6.75429246960782e-17,1.27586598194283e-14
"ENSG00000163870.15_TPRA1",563.612076456401,0.700522095510528,0.0839913082321137,8.34041176706766,7.40322850119315e-17,1.37818072605545e-14
"ENSG00000174136.12_RGMB",1746.21072141923,0.485545149856032,0.0582834754482731,8.33075148867804,8.03307959051824e-17,1.4740701048601e-14
"ENSG00000163874.11_ZC3H12A",176.678441732362,1.30218139268992,0.156719412715861,8.30899867555542,9.65129992607135e-17,1.74606968380826e-14
"ENSG00000144746.7_ARL6IP5",1485.54540038049,-0.537617937205271,0.0653331011389888,-8.22887522301366,1.88979504087993e-16,3.37144684723649e-14
"ENSG00000186594.14_MIR22HG",590.778628819876,0.834617853290791,0.101631759857982,8.21217554883504,2.1721638431928e-16,3.82211569394677e-14
"ENSG00000185022.12_MAFF",552.958541598685,0.695025736763116,0.0847001337031004,8.20572183745768,2.29209542056317e-16,3.9786440104235e-14
"ENSG00000159128.14_IFNGR2",1277.36483920469,0.541510132796852,0.0667903959334261,8.10760477204847,5.16273462685235e-16,8.84204350425579e-14
"ENSG00000129521.13_EGLN3",226.302973448563,-1.09297645796165,0.134867522657653,-8.10407454977913,5.31485106449624e-16,8.98279762150714e-14
"ENSG00000067182.7_TNFRSF1A",1638.81392257589,-0.452337952231124,0.0558699253173459,-8.09626914054039,5.66703696934935e-16,9.45364803523278e-14
"ENSG00000198853.12_RUSC2",1068.25185804203,0.548750710841437,0.067939497101263,8.07704993788121,6.63523791951255e-16,1.09268757789921e-13
"ENSG00000118515.11_SGK1",648.670129762889,0.679864797225045,0.0845456704371084,8.04139104592921,8.88243037756833e-16,1.44423820506158e-13
"ENSG00000138623.10_SEMA7A",1289.90523986801,0.536363857154853,0.0670252065345476,8.00242005786866,1.21997375760271e-15,1.95882036455085e-13
"ENSG00000142910.16_TINAGL1",3539.52758438265,0.492409358848931,0.0615781398044812,7.99649616588608,1.28009755737774e-15,2.02998186722433e-13
"ENSG00000166592.12_RRAD",269.706468936325,1.0642645575645,0.133305550619915,7.98364773721212,1.42071090049543e-15,2.20841918191859e-13
"ENSG00000178038.17_ALS2CL",727.182686392965,0.874189067298624,0.109504930592898,7.9831023367209,1.42700499882634e-15,2.20841918191859e-13
"ENSG00000197961.11_ZNF121",750.14748888434,0.664226441023132,0.0834598831946581,7.95863132798688,1.73952700892434e-15,2.66002671781347e-13
"ENSG00000138166.6_DUSP5",1210.38166354653,0.458134102246849,0.0576100760351945,7.95232594324248,1.83041901509441e-15,2.76608614692797e-13
"ENSG00000185650.9_ZFP36L1",2831.85151125398,0.548484400221058,0.069230182480941,7.92261959401964,2.32558229279773e-15,3.47350052918452e-13
"ENSG00000187678.9_SPRY4",1338.79792389823,0.517310780121976,0.0654637201770495,7.90225148712731,2.73910065189906e-15,4.0441089509935e-13
"ENSG00000180730.4_SHISA2",475.36703496771,0.765880718133628,0.0972909644688678,7.87206419747953,3.48837067143233e-15,5.09183196301685e-13
"ENSG00000116560.11_SFPQ",6389.8417468067,0.31749324920661,0.0403885788691785,7.86096609724728,3.81181956723688e-15,5.50144071248963e-13
"ENSG00000148154.10_UGCG",2743.64109578284,0.519940230471865,0.0661713778101552,7.85747928603763,3.91940796259107e-15,5.5938661421647e-13
"ENSG00000247095.2_MIR210HG",151.283319440582,-1.24073328539389,0.158185507576182,-7.84353323136353,4.38043132509593e-15,6.1831472935008e-13
"ENSG00000166261.11_ZNF202",403.957796981214,0.687128944736062,0.0887651523068185,7.74097635027975,9.86562504707285e-15,1.37743427967012e-12
"ENSG00000171793.15_CTPS1",2112.14272948762,0.375158159051334,0.0486722927601344,7.70783823355474,1.2796680767949e-14,1.76745553187424e-12
"ENSG00000080823.23_MOK",966.48927892559,0.706256042140965,0.091763483217342,7.69648249367557,1.39862952779572e-14,1.91121237069532e-12
"ENSG00000081041.9_CXCL2",113.952676965422,1.39632413604343,0.182375556256625,7.65631186933093,1.91348723788039e-14,2.58723616532354e-12
"ENSG00000265190.6_ANXA8",1155.42258451448,0.529682716232155,0.0694660919278767,7.62505420316575,2.4393186870287e-14,3.26385922238371e-12
"ENSG00000111077.17_TNS2",561.976744793312,-0.625707311281509,0.0831835065238737,-7.52201172358527,5.39397462472356e-14,7.14284577882207e-12
"ENSG00000177426.20_TGIF1",917.749839235151,0.573187575295509,0.0764104758370975,7.50142659126362,6.31269800729951e-14,8.27414345956757e-12
"ENSG00000275131.3_AC241952.1",525.355378766632,0.765323824884324,0.102511738273316,7.46571892912224,8.28460206943829e-14,1.07490619779732e-11
"ENSG00000100234.11_TIMP3",6173.20885158996,-0.360498712913225,0.048304998618531,-7.46296911754654,8.45941802364792e-14,1.08661224513757e-11
"ENSG00000267519.6_AC020916.1",279.115544050641,1.12559247681383,0.151069010782709,7.45084958842307,9.2741047840277e-14,1.17946411832511e-11
"ENSG00000078401.7_EDN1",449.654511869953,0.748041815701735,0.100952502237294,7.40983927217002,1.26452577494171e-13,1.59243466462022e-11
"ENSG00000124762.13_CDKN1A",2194.23619226297,0.432106154952093,0.0583934803171115,7.39990410925155,1.36282873538232e-13,1.69956651514426e-11
"ENSG00000071575.11_TRIB2",531.427342080538,-0.634030536473597,0.085746241139701,-7.3942662447513,1.42191253677785e-13,1.75619870527995e-11
"ENSG00000069399.15_BCL3",302.237988417955,0.962111873851389,0.130888565151107,7.35061823575389,1.97292171213532e-13,2.41354089451221e-11
"ENSG00000112149.10_CD83",319.239761567527,0.766203899438613,0.104431689567634,7.33689077147788,2.1861287777601e-13,2.64913435380457e-11
"ENSG00000183963.18_SMTN",1455.26159571196,0.52331289613902,0.0717213676253817,7.29647123953927,2.95412957938101e-13,3.5463359296401e-11
"ENSG00000101040.19_ZMYND8",969.11550460778,-0.563009274816522,0.0781548154724559,-7.203769485131,5.85703522672295e-13,6.96607569326447e-11
"ENSG00000126368.6_NR1D1",194.363740106264,-1.13081766430382,0.157004452576443,-7.20245601794794,5.91375212544932e-13,6.96900422489876e-11
"ENSG00000179041.4_RRS1",837.387808442752,0.659847485944146,0.0918136965762895,7.18680883734888,6.63231665393075e-13,7.74473703815822e-11
"ENSG00000175376.9_EIF1AD",1055.49937373792,0.480408156738786,0.0670405778906086,7.16593102050338,7.72596704884633e-13,8.94054475157037e-11
"ENSG00000155324.9_GRAMD2B",791.01641026786,0.613460770464463,0.0856517880473737,7.16226461174587,7.93550543003654e-13,9.10103279007315e-11
"ENSG00000173846.13_PLK3",335.717158346683,0.891477125829819,0.124910300488944,7.1369384457507,9.54325538485689e-13,1.08480633113705e-10
"ENSG00000149658.18_YTHDF1",1525.89227501152,0.321689050103195,0.0451926939142369,7.11816495634606,1.09373426609375e-12,1.23236988140125e-10
"ENSG00000167565.13_SERTAD3",388.086506534559,0.680664394469108,0.0957872587587328,7.10600139611002,1.1945320591392e-12,1.334240373882e-10
"ENSG00000090339.9_ICAM1",1019.68229671649,0.529221558874353,0.0745304095229125,7.10074669201512,1.24084627501351e-12,1.37402331056453e-10
"ENSG00000143067.5_ZNF697",426.449348780321,0.76532423152117,0.108164538704254,7.07555582161484,1.48850926300404e-12,1.63417961395615e-10
"ENSG00000159840.16_ZYX",2986.67274244434,0.447148442751644,0.0632147499335264,7.07348274290168,1.51092720930519e-12,1.64473389860383e-10
"ENSG00000006468.14_ETV1",557.151280763409,-0.885966122984253,0.125341702604528,-7.06840664020347,1.56722733311835e-12,1.67758625782543e-10
"ENSG00000057704.13_TMCC3",307.595300368982,-1.0755410818063,0.152136773355829,-7.06956679888786,1.55418105773565e-12,1.67758625782543e-10
"ENSG00000172081.14_MOB3A",1000.18573803253,-0.426619378545566,0.0607043056891136,-7.02782732958716,2.09774264824948e-12,2.20864789481677e-10
"ENSG00000211459.2_MT-RNR1",13092.1653864636,1.22607330361096,0.17445936929582,7.02784441190996,2.0974859155598e-12,2.20864789481677e-10
"ENSG00000272269.1_AL138724.1",143.710673985932,1.14131982465755,0.163084433045829,6.9983370168557,2.59018436926631e-12,2.70495270107526e-10
"ENSG00000163399.16_ATP1A1",12584.00854579,-0.339963221560643,0.0487081762392175,-6.97959249985059,2.96037466755291e-12,3.06661391973526e-10
"ENSG00000006062.16_MAP3K14",969.384369683191,0.526310623819069,0.0756578143360099,6.95646085520829,3.48927149920987e-12,3.55711844502784e-10
"ENSG00000276850.4_AC245041.2",526.905913111918,0.68807696024285,0.0989064544029409,6.95684588429035,3.47975258686402e-12,3.55711844502784e-10
"ENSG00000103064.15_SLC7A6",999.767219883645,0.668663205715495,0.0969312566978012,6.89832391011044,5.26196609230018e-12,5.32204365792093e-10
"ENSG00000091542.9_ALKBH5",1505.7342753055,-0.407581187440213,0.0591008714543411,-6.89636510275646,5.33499770397078e-12,5.3537535552738e-10
"ENSG00000116815.16_CD58",541.43257210575,-0.544727032083137,0.0790141263721512,-6.89404612939095,5.42274267242645e-12,5.39962245173006e-10
"ENSG00000167074.15_TEF",136.6234483417,-1.05361647197633,0.153397218046899,-6.86855006493143,6.48577121648177e-12,6.40844086736218e-10
"ENSG00000161547.16_SRSF2",4407.91854550642,0.277638296882914,0.040638617668428,6.83188338609782,8.38069663626873e-12,8.21756093838716e-10
"ENSG00000152256.13_PDK1",453.880005727704,-0.712991697435841,0.10491704181242,-6.79576630372967,1.07738302676052e-11,1.04840795293476e-09
"ENSG00000064666.15_CNN2",3519.28279974826,0.322848698109895,0.0475600002349557,6.78824004446929,1.13509679530065e-11,1.08808345788335e-09
"ENSG00000282057.1_AC092807.3",67.5324220229643,1.43783565257026,0.21181190596171,6.78826643876284,1.13488919772591e-11,1.08808345788335e-09
"ENSG00000181026.15_AEN",744.966154770409,0.437168277771542,0.0648689532541143,6.73925284502436,1.59203151158624e-11,1.51478850120928e-09
"ENSG00000109099.15_PMP22",1146.84139098972,-0.440716090590909,0.0660749635983543,-6.66994072474806,2.55906762227434e-11,2.41700173589073e-09
"ENSG00000143847.15_PPFIA4",157.007523082627,-1.15197220078811,0.172862918566191,-6.664079319863,2.66329604514317e-11,2.4970830437857e-09
"ENSG00000166387.13_PPFIBP2",69.1197701894796,-1.56684227627049,0.23556948255561,-6.65129565711303,2.90524005152031e-11,2.70418901896945e-09
"ENSG00000129226.14_CD68",1202.70371974909,-0.432501411186565,0.0653449374151424,-6.61874398071335,3.62263622146623e-11,3.34768073847005e-09
"ENSG00000176171.11_BNIP3",3464.42971710296,-0.319821016085717,0.0485545074614114,-6.58684502854641,4.49270778015565e-11,4.12205938829281e-09
"ENSG00000168297.15_PXK",1334.09462384361,0.381042668041781,0.0578598176146352,6.5856182019039,4.52996533553968e-11,4.12676629326292e-09
"ENSG00000146678.10_IGFBP1",302.982260240441,-0.767611035106532,0.116577744040168,-6.58454185596558,4.5629017588065e-11,4.12749810506123e-09
"ENSG00000171453.19_POLR1C",1247.86383530871,0.52878524744762,0.0804545186529313,6.57247419164509,4.94859671192821e-11,4.44508564788236e-09
"ENSG00000131746.13_TNS4",425.093688009194,-0.620966925442125,0.0951233679004875,-6.52801660777764,6.66463086324849e-11,5.9449432943352e-09
"ENSG00000132510.10_KDM6B",191.005034196984,0.86579764785928,0.13278958107703,6.52007213846876,7.02735858688489e-11,6.22527041714044e-09
"ENSG00000135365.15_PHF21A",216.205512630069,-0.901904987211449,0.138367637748545,-6.51817868604851,7.11661869221189e-11,6.2611621302371e-09
"ENSG00000113460.12_BRIX1",2268.77988561881,0.469248998728695,0.0722839142513281,6.49174859426035,8.48457624851903e-11,7.41390353144401e-09
"ENSG00000124145.6_SDC4",2573.07887763734,0.361036911865123,0.0556732380380982,6.48492749097976,8.87744684896796e-11,7.70478410641848e-09
"ENSG00000115884.11_SDC1",1345.62012107961,-0.427661452989332,0.066042383377519,-6.47556055850809,9.44605917946409e-11,8.14326376914203e-09
"ENSG00000269713.7_NBPF9",1785.44662680461,0.458534020664201,0.0709692792014425,6.46102124501894,1.03998715816807e-10,8.9057566977792e-09
"ENSG00000147454.14_SLC25A37",2305.57293516706,0.438333311949324,0.068034922087186,6.44276936758456,1.17312897486572e-10,9.97936535241735e-09
"ENSG00000147130.14_ZMYM3",668.785357078147,-0.481668718672837,0.0752425972273054,-6.40154296133255,1.53814518686101e-10,1.29983387665985e-08
"ENSG00000143867.7_OSR1",232.591396103161,-0.897738651991565,0.140289814700743,-6.39917198484124,1.5622179956735e-10,1.31154837610628e-08
"ENSG00000121797.10_CCRL2",410.450921855457,-0.625421254824234,0.0978144004727026,-6.39395888337293,1.61644912413675e-10,1.34826551945043e-08
"ENSG00000166012.16_TAF1D",2709.48015619812,0.499039677233396,0.0780803945722844,6.39135701051562,1.64419992013844e-10,1.36256438543085e-08
"ENSG00000173442.13_EHBP1L1",2121.77751843247,-0.406459128859199,0.0637285762719813,-6.37797284415251,1.79447321940319e-10,1.47756464764321e-08
"ENSG00000123485.12_HJURP",2115.96881945372,0.370035949406082,0.0580997448432152,6.3689771857801,1.90292908704247e-10,1.54973161493972e-08
"ENSG00000165175.15_MID1IP1",630.214952975708,-0.559870971790023,0.087909637127846,-6.3687098489078,1.90624830798346e-10,1.54973161493972e-08
"ENSG00000185567.7_AHNAK2",1029.49746445122,-0.449972791547903,0.0707264195566586,-6.36215991659852,1.98936157251427e-10,1.60712889301546e-08
"ENSG00000139211.6_AMIGO2",1101.81419058769,0.480242775357211,0.0755223601676742,6.35894818820517,2.03139906261013e-10,1.63083255995169e-08
"ENSG00000059804.16_SLC2A3",353.051661910996,-0.834685343824278,0.131385026297476,-6.3529716235275,2.11194687774122e-10,1.68496631332832e-08
"ENSG00000196756.12_SNHG17",631.215757933275,0.773409708553194,0.122084849050338,6.33501793686376,2.37313664174499e-10,1.88166297303793e-08
"ENSG00000168906.13_MAT2A",4157.57199315218,0.300739028821166,0.0475737810605029,6.32152883620276,2.58988034521412e-10,2.04092104504757e-08
"ENSG00000124789.11_NUP153",3349.68834428821,0.473113892845985,0.0748647073166601,6.31958515305249,2.62266399967141e-10,2.05415360218167e-08
"ENSG00000122884.12_P4HA1",1353.75569279744,-0.580585485108639,0.0919549258885942,-6.31380515506079,2.72256685104271e-10,2.11947704252385e-08
"ENSG00000134107.4_BHLHE40",1418.44908022411,0.381649377706525,0.0605729621443372,6.30065567533424,2.96389156743349e-10,2.29344501106525e-08
"ENSG00000166016.6_ABTB2",465.745348331561,0.593900671317481,0.094330094311126,6.29598301215132,3.05457826312486e-10,2.34351248903857e-08
"ENSG00000204149.11_AGAP6",235.544630368703,0.973850112252589,0.154691092996199,6.29545045800741,3.06508445432837e-10,2.34351248903857e-08
"ENSG00000184867.14_ARMCX2",447.77357980716,-0.530223028476173,0.084312933933058,-6.28875077336479,3.20030770587683e-10,2.43242322378626e-08
"ENSG00000144802.11_NFKBIZ",283.802960279102,0.733115146612813,0.116722803549213,6.28082195013174,3.36787671194387e-10,2.54472802146582e-08
"ENSG00000168497.5_CAVIN2",568.391851682337,-0.498971137259864,0.0796443026932247,-6.26499473768776,3.72837998376356e-10,2.80064566616626e-08
"ENSG00000138131.4_LOXL4",1730.48493490366,-0.368417898094573,0.0589983019636018,-6.24455087405503,4.25019581066296e-10,3.15570897040265e-08
"ENSG00000139174.12_PRICKLE1",291.769690220425,-0.702198295153497,0.112441487692737,-6.24501071234805,4.23771071050101e-10,3.15570897040265e-08
"ENSG00000123689.6_G0S2",4601.52964428987,0.591521347418895,0.0948919231206157,6.23363219930764,4.55742406322952e-10,3.36437425817145e-08
"ENSG00000166106.3_ADAMTS15",1833.82574220257,-0.301805685997326,0.0484285149895878,-6.23198307984901,4.60567232560114e-10,3.38056348699124e-08
"ENSG00000270231.4_NBPF8",2031.72752981623,0.506363838016331,0.0813389418651885,6.22535560956252,4.80464968009076e-10,3.50657529208897e-08
"ENSG00000168264.10_IRF2BP2",1227.06065366167,-0.378902837623178,0.0609114687173956,-6.22055001466363,4.95415109690008e-10,3.59525823953003e-08
"ENSG00000117525.14_F3",11316.3035734153,0.308205685097844,0.0495780513384141,6.21657521377892,5.08122877484765e-10,3.66676312432124e-08
"ENSG00000143816.8_WNT9A",145.467991396693,-0.966643923030645,0.15567337067159,-6.20943658417911,5.31749023907316e-10,3.81581911289914e-08
"ENSG00000092964.18_DPYSL2",1471.32594892117,-0.36583772199079,0.0590495177975103,-6.1954396180728,5.81225718241871e-10,4.14769130600935e-08
"ENSG00000100941.9_PNN",2707.44115887771,0.509267343586231,0.0822958401011663,6.18825134976676,6.08352728475556e-10,4.31728773329752e-08
"ENSG00000170522.9_ELOVL6",2358.31089929423,-0.372758826180275,0.0602466353023033,-6.18721401302928,6.1236803980995e-10,4.3219052040433e-08
"ENSG00000033170.16_FUT8",1958.29051674667,-0.389984425611197,0.063069088026199,-6.18344799038789,6.27164029010926e-10,4.40214314352205e-08
"ENSG00000103642.12_LACTB",623.544519960817,0.499977518335315,0.0809827307102781,6.1738782324348,6.66348688385508e-10,4.65176570777818e-08
"ENSG00000165684.4_SNAPC4",363.538407119199,0.707706311628002,0.114800293182006,6.16467338202697,7.06287712217566e-10,4.90392738564035e-08
"ENSG00000185112.5_FAM43A",117.455400785308,1.01884552107313,0.167076986457544,6.09806019772822,1.07363318083029e-09,7.41441839127154e-08
"ENSG00000113240.13_CLK4",248.427841624616,0.708780657189171,0.116420205921157,6.0881240638689,1.14241333363911e-09,7.84721886128041e-08
"ENSG00000108179.14_PPIF",2617.6396482137,0.346052534676779,0.0569664204452227,6.07467578219231,1.24238476474288e-09,8.48852782080972e-08
"ENSG00000167034.10_NKX3-1",384.18336481536,0.576040279562452,0.0949391311376813,6.06746946869648,1.29941309556966e-09,8.83119640877897e-08
"ENSG00000130810.20_PPAN",924.45276498193,0.451297782482615,0.0745991020394622,6.04964094934927,1.45169007548092e-09,9.76014482840921e-08
"ENSG00000185551.15_NR2F2",2203.0222556768,-0.323026902009496,0.0534030846502873,-6.04884351016151,1.45889280424645e-09,9.76014482840921e-08
