"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000148677.6_ANKRD1",5625.33529240465,-1.33539034538043,0.0559242524270684,-23.8785551424568,5.11667874317879e-126,8.54229516173698e-122
"ENSG00000137193.14_PIM1",589.790700058494,1.21198119370342,0.0823890927577294,14.7104568473321,5.52332684629407e-49,4.61059708494398e-45
"ENSG00000168264.10_IRF2BP2",1227.06065366167,0.849451009510634,0.0595195101019201,14.2718078165638,3.27965073568255e-46,1.82512563440734e-42
"ENSG00000142871.17_CCN1",22591.1508262514,-0.915529560089575,0.0645243484247119,-14.1889005071912,1.07328297338401e-45,4.4796148101615e-42
"ENSG00000118523.6_CCN2",4486.67822381232,-0.760037710616646,0.0548411089106976,-13.8589048564696,1.12375683979726e-43,3.75222408808306e-40
"ENSG00000107984.10_DKK1",10420.6616527019,-0.821602763378691,0.0598484002816222,-13.7280655708852,6.89499377644957e-43,1.91853201829709e-39
"ENSG00000043143.20_JADE2",717.943650653563,1.42524364965797,0.112932721544881,12.6202895862344,1.63219971108798e-36,3.89279631094483e-33
"ENSG00000168209.5_DDIT4",1352.3597050135,0.91727250689629,0.0747323259210757,12.2741062263339,1.24761918905297e-34,2.60362529515491e-31
"ENSG00000170345.10_FOS",416.00035887308,1.82057274445262,0.151563899708627,12.0119154228188,3.07635988309186e-33,5.7066475831354e-30
"ENSG00000120129.6_DUSP1",541.994625771394,0.902818037062282,0.0754437512295272,11.9667702407265,5.30538794402992e-33,8.85734517255794e-30
"ENSG00000134363.12_FST",1055.11509844604,-0.845681625324747,0.0713217246368673,-11.8572795264068,1.97281287130559e-32,2.9941918987679e-29
"ENSG00000176697.19_BDNF",860.460875681503,-0.802605947168119,0.0679878186804766,-11.8051433734054,3.67164603410787e-32,5.10817754495257e-29
"ENSG00000117525.14_F3",11316.3035734153,-0.585917759960668,0.0496933786810779,-11.7906605570325,4.36107008212004e-32,5.60062038623031e-29
"ENSG00000204388.7_HSPA1B",3698.74533287813,0.826365139302273,0.0702122410104115,11.769530888207,5.60352402600457e-32,6.68220240101046e-29
"ENSG00000157227.13_MMP14",7243.36070314816,0.620855446250446,0.0542582454949193,11.4426008542533,2.56091368156029e-30,2.8502969275766e-27
"ENSG00000100906.10_NFKBIA",1144.42996401805,-0.715698587397454,0.0643110968457264,-11.1286950853026,9.09572663158819e-29,9.4908222571478e-26
"ENSG00000168994.13_PXDC1",1241.44766582681,-0.78113771212179,0.0707648496220494,-11.0384988634018,2.49160887560532e-28,2.4469064810724e-25
"ENSG00000114812.13_VIPR1",552.928130319851,-0.869864710357743,0.0808364889603569,-10.7607928244426,5.27146758770457e-27,4.88928618759598e-24
"ENSG00000138764.15_CCNG2",290.415810781885,1.56442432818788,0.145912465253273,10.7216633306303,8.05417004041445e-27,7.07707204340628e-24
"ENSG00000100650.15_SRSF5",3038.6879278537,-0.661493376358451,0.0620325085457121,-10.6636567159136,1.50558843674727e-26,1.25678994757479e-23
"ENSG00000116285.13_ERRFI1",7765.13851330234,0.492288401065877,0.0466258254861558,10.5582774338665,4.65118530816987e-26,3.69769231999505e-23
"ENSG00000116717.13_GADD45A",1632.07924601321,-0.885961219958459,0.0887412906804974,-9.98364135978435,1.7974656589857e-23,1.36403132621665e-20
"ENSG00000175592.8_FOSL1",10661.3316933056,-0.809867415349647,0.0828824940883644,-9.77127226029438,1.4956196785524e-22,1.08562480580141e-19
"ENSG00000189143.9_CLDN4",1094.73886160186,0.736128503195953,0.0754253763964173,9.75969280321575,1.67662309031714e-22,1.16630093720186e-19
"ENSG00000166851.15_PLK1",1437.64029500655,0.79932580130309,0.0820135578356035,9.74626418360415,1.91381777344199e-22,1.27804750910456e-19
"ENSG00000057704.13_TMCC3",307.595300368982,1.45733219316821,0.150187799577026,9.70339932586063,2.91617478867622e-22,1.80792298398719e-19
"ENSG00000090339.9_ICAM1",1019.68229671649,0.679799531452023,0.0700598138120322,9.70313071735958,2.92386466413023e-22,1.80792298398719e-19
"ENSG00000171223.6_JUNB",800.391043256733,-1.02658758912479,0.105932359987334,-9.690972515363,3.29377203062257e-22,1.96391157325871e-19
"ENSG00000185033.14_SEMA4B",656.107586412785,0.864782134596743,0.0895421961734251,9.65781689028305,4.55466315581371e-22,2.62207246159689e-19
"ENSG00000122863.6_CHST3",842.914889420624,0.986677615783212,0.102242306514678,9.65038494746366,4.89715502196507e-22,2.72526676972356e-19
"ENSG00000145632.15_PLK2",5764.98176167138,-0.3750718082588,0.0389757031440291,-9.62322108398599,6.38012903355006e-22,3.43600820048769e-19
"ENSG00000085117.12_CD82",2159.26224941361,0.772000052068496,0.0806652314019953,9.5704188613956,1.06473426509454e-21,5.55491829867291e-19
"ENSG00000124762.13_CDKN1A",2194.23619226297,0.528629127034433,0.0567356978965679,9.31739886232035,1.19227304705668e-20,6.03181773351859e-18
"ENSG00000143367.16_TUFT1",859.796958530684,-0.651163887917013,0.070366346687172,-9.25391069131236,2.16425889938963e-20,1.06271477427382e-17
"ENSG00000124193.15_SRSF6",4165.02058913242,-0.415039339270386,0.0452234757166402,-9.17751969952346,4.41134775180357e-20,2.08217941458009e-17
"ENSG00000233237.7_LINC00472",676.289978052602,-0.984510898621155,0.107296401543698,-9.17561898122186,4.48987474842068e-20,2.08217941458009e-17
"ENSG00000163297.17_ANTXR2",2014.76425188172,0.910726494049297,0.0992884301052078,9.17253393053223,4.62028329202864e-20,2.08474674487617e-17
"ENSG00000179604.10_CDC42EP4",717.419838626765,0.787043504691567,0.0862004279684774,9.13038975838241,6.82531207535722e-20,2.99864697626549e-17
"ENSG00000152894.14_PTPRK",1018.00789664839,0.973561435729367,0.107550186882393,9.05215940530129,1.40168486955435e-19,6.00028946082306e-17
"ENSG00000164400.6_CSF2",356.283606500933,-1.18428286923601,0.130952659253587,-9.04359541827,1.51601561705709e-19,6.32747018169203e-17
"ENSG00000067182.7_TNFRSF1A",1638.81392257589,0.501481198119097,0.0556874532119543,9.00528160643995,2.15113027367145e-19,8.75929754120607e-17
