"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000170345.10_FOS",416.00035887308,-1.5445040755406,0.14650562238583,-10.5422853429684,5.51423461875478e-26,3.66145178685317e-23
"ENSG00000143384.13_MCL1",5345.87899673015,-0.452062977565281,0.043049198610549,-10.5010776543121,8.5399550153504e-26,5.41277876063845e-23
"ENSG00000125378.16_BMP4",2556.05151080756,0.619373443954079,0.05996336618071,10.3291973650627,5.19938128967999e-25,3.02084052930407e-22
"ENSG00000172175.14_MALT1",1054.46624274339,-0.691683788994256,0.0669573052652968,-10.3302214187635,5.14417032894183e-25,3.02084052930407e-22
"ENSG00000144136.11_SLC20A1",4348.07816433099,0.474938725910443,0.0462910786340699,10.2598327782514,1.06891682078874e-24,5.9619904596313e-22
"ENSG00000104856.14_RELB",513.813738466095,-0.917654945351848,0.0910201913846822,-10.0818832765746,6.64402774537286e-24,3.5632431877492e-21
"ENSG00000087074.8_PPP1R15A",3272.83520257276,-0.570635078636893,0.0575604369256872,-9.9136682957012,3.63065683463582e-23,1.87503255193192e-20
"ENSG00000179051.14_RCC2",2563.04418302762,-0.37006358257563,0.0378013328890446,-9.78969666656598,1.24669329417005e-22,6.20853260496684e-20
"ENSG00000118515.11_SGK1",648.670129762889,-0.854088678446418,0.0874933725519956,-9.7617528452095,1.64290721834069e-22,7.89955112156643e-20
"ENSG00000160182.3_TFF1",135.267965006115,-1.92816733364335,0.197718471683534,-9.7520849580992,1.80717929811713e-22,8.39976937764843e-20
"ENSG00000104368.17_PLAT",5631.60383907525,0.423441628787049,0.0435506242912932,9.72297494416643,2.40645898035304e-22,1.08244077490461e-19
"ENSG00000168066.20_SF1",3550.74055194074,-0.55842785150631,0.0576786816296395,-9.681702766579,3.6065835540029e-22,1.57156878365676e-19
"ENSG00000077150.19_NFKB2",1889.78046799813,-0.660120118032007,0.0688428491319995,-9.58879718598356,8.91178371852716e-22,3.76563370215584e-19
"ENSG00000148344.11_PTGES",574.432551083795,0.953577979844395,0.0996146064863163,9.57267225640634,1.04177525281241e-21,4.27250415447536e-19
"ENSG00000134954.14_ETS1",3341.7957012669,-0.631586745912108,0.0665334192087036,-9.49277450976828,2.24965247104543e-21,8.96261544464498e-19
"ENSG00000166106.3_ADAMTS15",1833.82574220257,0.434732490127381,0.0458104846770699,9.48980333196481,2.31470558794401e-21,8.96562631063645e-19
"ENSG00000168209.5_DDIT4",1352.3597050135,0.647297219857624,0.0688454335140261,9.40218089738295,5.34436316571096e-21,2.01410270223442e-18
"ENSG00000142910.16_TINAGL1",3539.52758438265,-0.576190809450134,0.0618614674683144,-9.31421178692956,1.22861366549305e-20,4.50836551358818e-18
"ENSG00000166508.17_MCM7",5962.57361142537,-0.419781533365123,0.0451125942203371,-9.30519604602748,1.33745369360882e-20,4.78191135991832e-18
"ENSG00000125740.14_FOSB",78.0410297202296,-2.43003226401081,0.261256658506993,-9.30132184150921,1.3871033206254e-20,4.83544217570013e-18
"ENSG00000179820.16_MYADM",3745.00344730297,-0.386959879417279,0.0422198640226922,-9.165351153412,4.93859193834712e-20,1.67960307288566e-17
"ENSG00000138131.4_LOXL4",1730.48493490366,0.532225853623423,0.0586840061809486,9.06935105933867,1.19727947809668e-19,3.97496786728099e-17
"ENSG00000273760.1_AC245041.1",145.014826686285,-1.38036728051048,0.155625683130457,-8.86979098015175,7.32833254973829e-19,2.3764248621756e-16
"ENSG00000119922.10_IFIT2",847.192904895186,0.643094310884642,0.0725331169607425,8.86621639647318,7.56733427204661e-19,2.3981570247595e-16
"ENSG00000128342.5_LIF",1012.87935763207,-0.609488287405253,0.069343324780656,-8.78942983096299,1.50320899903332e-18,4.6579436183379e-16
"ENSG00000176619.13_LMNB2",5189.85251325051,-0.491633813410307,0.0561142758700142,-8.76129658251584,1.93017224726692e-18,5.85093952519346e-16
"ENSG00000161547.16_SRSF2",4407.91854550642,-0.355755621813129,0.0406612778705533,-8.74924843596136,2.14778352344879e-18,6.37206243637657e-16
"ENSG00000168906.13_MAT2A",4157.57199315218,-0.413037300683939,0.0472758199791657,-8.736755932863,2.39900023032728e-18,6.96909566910075e-16
"ENSG00000111077.17_TNS2",561.976744793312,0.686331676161153,0.0786623968686933,8.72502877463559,2.66112957960006e-18,7.57281446080474e-16
"ENSG00000070081.16_NUCB2",1573.4807255683,0.612374426173401,0.0705727878609739,8.6772032781213,4.05619737108833e-18,1.13119232284911e-15
"ENSG00000145901.15_TNIP1",2776.50991859047,-0.402348639701633,0.046828819680163,-8.59190221854065,8.55411730946421e-18,2.33879630908174e-15
"ENSG00000023445.14_BIRC3",2065.4824941705,-0.821201555181759,0.095944153692375,-8.55916200808619,1.13690859713424e-17,3.04866413046921e-15
"ENSG00000177706.9_FAM20C",1232.43873314118,0.583783703608046,0.0683458406156718,8.5416127499379,1.32361360721524e-17,3.48235247905837e-15
"ENSG00000163975.12_MELTF",2754.98769146283,-0.536590406880512,0.0632806856723202,-8.47952896179227,2.26107462735732e-17,5.83859714886489e-15
"ENSG00000109320.12_NFKB1",815.994758257983,-0.880797191590766,0.10420990374541,-8.45214475720652,2.85999689328229e-17,7.25087212362333e-15
"ENSG00000167074.15_TEF",136.6234483417,1.32806924924425,0.157541817878592,8.42994747126578,3.45820416897409e-17,8.6109283807455e-15
"ENSG00000166016.6_ABTB2",465.745348331561,-0.757095137156303,0.0909512782988987,-8.32418357736781,8.49119272994478e-17,2.07721388467281e-14
"ENSG00000187498.16_COL4A1",986.938356749274,-0.668877947337874,0.0805061602158278,-8.30840702804218,9.69953278178073e-17,2.33190146739915e-14
"ENSG00000067798.16_NAV3",437.299971178204,-0.821168808493757,0.0989930539125764,-8.2952164423471,1.08387673665613e-16,2.56162325693782e-14
"ENSG00000132361.17_CLUH",2055.22762018627,-0.552526774883397,0.0666443407833612,-8.29067807391898,1.12604672344876e-16,2.61693258529492e-14
"ENSG00000071575.11_TRIB2",531.427342080538,0.6578234493217,0.0796373725038228,8.26023547286324,1.45385374013261e-16,3.32336664793593e-14
"ENSG00000180730.4_SHISA2",475.36703496771,-0.778208856432192,0.0942529696349171,-8.25659774377969,1.4988349281753e-16,3.37092810298005e-14
"ENSG00000164294.14_GPX8",1129.24013790148,0.485044757976507,0.0592790979147103,8.18239101199517,2.78266390928464e-16,6.15896278588333e-14
"ENSG00000052749.13_RRP12",1354.2227432049,-0.467990577603103,0.0573458562230095,-8.16084384167458,3.32692061560782e-16,7.13701247139007e-14
"ENSG00000239306.4_RBM14",1116.48312393003,-0.538321892865447,0.065953882833697,-8.16209553913344,3.29261595365846e-16,7.13701247139007e-14
"ENSG00000124145.6_SDC4",2573.07887763734,-0.444818131382793,0.054523062204682,-8.15834829146107,3.39636959676266e-16,7.17560267534219e-14
"ENSG00000072110.13_ACTN1",9931.18730856287,-0.478977331995444,0.0588630927307981,-8.13714179419654,4.04718626257134e-16,8.42297988735742e-14
"ENSG00000117152.13_RGS4",466.214549720236,-0.800907681740633,0.0987126317543884,-8.11352779787504,4.91709401648309e-16,1.00829351420353e-13
"ENSG00000104419.14_NDRG1",2155.22192729255,0.853317939052647,0.105771344164821,8.06757204222476,7.17098931129489e-16,1.44916340516951e-13
"ENSG00000131323.14_TRAF3",791.857602461334,-0.628050203027095,0.0780776748647642,-8.04391529479996,8.70126766804827e-16,1.73329251947522e-13
"ENSG00000038382.20_TRIO",4546.20339449065,-0.6991155420567,0.0874751234017664,-7.99216411328414,1.32590371439284e-15,2.60400019626673e-13
"ENSG00000115414.19_FN1",16477.0830633694,-0.901562257889006,0.113272900078514,-7.9592052226446,1.73147850345175e-15,3.35329670168488e-13
"ENSG00000173221.14_GLRX",486.671530354957,0.82663784798537,0.104196024801544,7.93348738169061,2.13076220243792e-15,4.07004769188964e-13
"ENSG00000105447.12_GRWD1",1225.03416247806,-0.488087127452283,0.0621841992395993,-7.8490538339435,4.19187667848748e-15,7.8988551898418e-13
"ENSG00000162734.12_PEA15",6219.31936698897,-0.303007515707665,0.0386658619850406,-7.83656435293994,4.63041088676093e-15,8.60885992066593e-13
"ENSG00000139926.15_FRMD6",3021.44259566708,-0.878997782323891,0.112415064455258,-7.81921699358843,5.3152916827413e-15,9.75216147686115e-13
"ENSG00000168497.5_CAVIN2",568.391851682337,0.625600836370425,0.080366799206801,7.78431942723785,7.00894700357953e-15,1.26925658464822e-12
"ENSG00000121797.10_CCRL2",410.450921855457,0.739199394858594,0.0958045586648118,7.7157016864386,1.20318431601567e-14,2.15092334647724e-12
"ENSG00000148426.13_PROSER2",771.508082055015,-0.537295423372216,0.0699360830578109,-7.68266393941558,1.55813950535295e-14,2.75021484337234e-12
"ENSG00000159403.17_C1R",212.565142486833,-0.982610280006627,0.128192799807425,-7.66509727131896,1.78695720658354e-14,3.11466641107511e-12
"ENSG00000164056.11_SPRY1",186.204598380135,0.991137640930131,0.129406328609942,7.65911259191681,1.87222210369189e-14,3.22299568072589e-12
"ENSG00000224389.9_C4B",183.936663018947,-1.33364825541652,0.174717854681032,-7.63315379444904,2.29079328565283e-14,3.89546604574916e-12
"ENSG00000042445.14_RETSAT",874.099227947354,0.476781460431775,0.0626335773403921,7.61223421489452,2.69397791639219e-14,4.52588289953887e-12
"ENSG00000134871.18_COL4A2",2915.3048073912,-0.512710553542661,0.0673756048598822,-7.609735817718,2.74656748016161e-14,4.55930201706828e-12
"ENSG00000138031.14_ADCY3",679.346288101046,-0.614447616099548,0.0809279079005404,-7.59253058728144,3.13717395388248e-14,5.14644160152204e-12
"ENSG00000171310.11_CHST11",2075.17697538136,-0.440744109579628,0.0582157080540693,-7.57087948102042,3.70705852589837e-14,6.01060745175894e-12
"ENSG00000070404.10_FSTL3",639.236360540796,-0.723894663540329,0.0956602294649808,-7.56735236355806,3.8090768209132e-14,6.10503071158777e-12
"ENSG00000119917.14_IFIT3",1539.34756171597,0.568399616658472,0.0751562047265137,7.56291005814922,3.94150156889004e-14,6.2454883950685e-12
"ENSG00000166387.13_PPFIBP2",69.1197701894796,1.9265687435167,0.255306010437914,7.54611589524332,4.48431029743126e-14,7.02575536936871e-12
"ENSG00000154930.15_ACSS1",149.599947751531,1.10653430441028,0.147241197892866,7.51511343459328,5.68616098768858e-14,8.8097587569255e-12
"ENSG00000140465.14_CYP1A1",179.667447328776,-0.971647729794426,0.129461933806266,-7.50527742964547,6.12986388481026e-14,9.29074152280373e-12
"ENSG00000185650.9_ZFP36L1",2831.85151125398,-0.51623842607254,0.0687822342999754,-7.50540355844075,6.12396430983157e-14,9.29074152280373e-12
"ENSG00000011304.20_PTBP1",6951.8222185348,-0.265559633099324,0.0354032507344427,-7.5009957444662,6.33348470344775e-14,9.42509997081927e-12
"ENSG00000128340.15_RAC2",2247.56789782204,0.483175068321239,0.064418376637122,7.50057815090612,6.35369619375367e-14,9.42509997081927e-12
"ENSG00000204574.13_ABCF1",3500.11241168746,-0.43233625923194,0.0577210566622793,-7.49009606254266,6.88232226018356e-14,1.01018001679999e-11
"ENSG00000170779.10_CDCA4",1722.30348270776,-0.401107007635253,0.053607670023283,-7.48226900107845,7.30502244569261e-14,1.06105451023685e-11
"ENSG00000179222.17_MAGED1",983.06548476755,0.488924007465016,0.0661125344064982,7.39532997568703,1.41057543919121e-13,2.02773854887446e-11
"ENSG00000100592.15_DAAM1",549.020931563014,0.604598759068173,0.0819433274819059,7.37825491894597,1.60377678296374e-13,2.28194525118841e-11
"ENSG00000134363.12_FST",1055.11509844604,-0.547620008692792,0.0745754445670582,-7.34316787344624,2.08596618026192e-13,2.93805175935073e-11
"ENSG00000197622.13_CDC42SE1",1420.49608543274,-0.345491558129675,0.0470993333804771,-7.33538106237577,2.21091509461534e-13,3.08290000793163e-11
"ENSG00000055483.19_USP36",929.849107547722,-0.503429310862583,0.0688639840504968,-7.31048773613543,2.66174443439752e-13,3.67478855378604e-11
"ENSG00000197063.11_MAFG",1055.16651775682,-0.47657742687153,0.065335636214858,-7.29429534143193,3.00226209663073e-13,4.10426888974695e-11
"ENSG00000177425.11_PAWR",1560.76939463711,-0.640304529653104,0.0879637519972121,-7.27918620016797,3.35839883447542e-13,4.54655469397332e-11
"ENSG00000127824.14_TUBA4A",1802.45159234375,-0.489196456986444,0.0672573540782703,-7.2735013693394,3.50287242617927e-13,4.69654356833113e-11
"ENSG00000163659.13_TIPARP",1301.53607698575,-0.546029104315282,0.0751029694513943,-7.27040632752431,3.58407773248602e-13,4.75965522874144e-11
"ENSG00000113070.8_HBEGF",1434.69020678944,-0.428252156516848,0.0590426914118766,-7.25326278792745,4.06849619659285e-13,5.35199160049912e-11
"ENSG00000173482.16_PTPRM",2640.6332075762,-0.460475322188037,0.0635837715208789,-7.2420259316771,4.42031302490113e-13,5.76045278684311e-11
"ENSG00000136244.12_IL6",318.485229817169,-0.83218347484477,0.115366577893331,-7.21338441376164,5.45780538510612e-13,7.04663317499257e-11
"ENSG00000064886.14_CHI3L2",56.9821437777082,-1.77975593954257,0.247981042360321,-7.17698386377679,7.12660950403235e-13,9.11682962607588e-11
"ENSG00000119986.7_AVPI1",252.559184219466,0.790596874516796,0.110461921831609,7.15718920518152,8.23480073669797e-13,1.04387328611379e-10
"ENSG00000021355.13_SERPINB1",1719.13571001576,0.549923899808164,0.0770034274377201,7.14155094268939,9.22836610167783e-13,1.15928231461077e-10
"ENSG00000171793.15_CTPS1",2112.14272948762,-0.342488243936548,0.0479720329497272,-7.13933145788219,9.3785934720412e-13,1.16763488726913e-10
"ENSG00000110047.18_EHD1",5890.65058950514,-0.427849922578599,0.0601134619583762,-7.11737285859283,1.10003611761529e-12,1.35742509947147e-10
"ENSG00000100065.15_CARD10",836.422595680726,-0.472949525670948,0.0666054018623842,-7.10076829275988,1.24065232914822e-12,1.51751369102129e-10
"ENSG00000129351.17_ILF3",7699.36176191349,-0.29926355533849,0.0423924139427478,-7.05936575686995,1.67264276761961e-12,2.02811571753808e-10
"ENSG00000068654.16_POLR1A",1649.81509493295,-0.468143830409153,0.0663800887190088,-7.05247370775348,1.7576463268006e-12,2.07700172719556e-10
"ENSG00000124496.12_TRERF1",1208.11266078699,0.60237313059253,0.0854130230676423,7.05247407196306,1.75764172471324e-12,2.07700172719556e-10
"ENSG00000234745.11_HLA-B",15950.5818856272,-0.45952073980601,0.0651377301563927,-7.05460166792306,1.7309585447713e-12,2.07700172719556e-10
"ENSG00000163565.18_IFI16",1965.89789868844,0.372152968056267,0.0528326211440696,7.04399971073631,1.86798531618705e-12,2.18883926461448e-10
"ENSG00000078401.7_EDN1",449.654511869953,-0.762157142000574,0.10850913178627,-7.02389862911993,2.15761376901134e-12,2.50714719959117e-10
"ENSG00000119139.19_TJP2",2159.64654358803,-0.448267058595514,0.0639575220328347,-7.00882467531156,2.40328379051879e-12,2.72450318495887e-10
"ENSG00000185697.16_MYBL1",1192.63228982955,-0.882937820330019,0.125935322367853,-7.01104188823995,2.36549893835662e-12,2.72450318495887e-10
"ENSG00000198952.8_SMG5",2268.18178188975,-0.365745433457861,0.0521766866670202,-7.00974816189394,2.38747471119063e-12,2.72450318495887e-10
"ENSG00000122786.20_CALD1",2228.54811418298,-0.658879363751034,0.0940437160500766,-7.00609664765047,2.45058666658512e-12,2.75572423216636e-10
"ENSG00000166920.12_C15orf48",516.704111313579,0.889469042882812,0.127229376336472,6.99106659558336,2.72804219049434e-12,3.04318562434024e-10
"ENSG00000148843.15_PDCD11",1193.42708084368,-0.534446390471416,0.0767155685783104,-6.96659622519592,3.24700838518462e-12,3.59335594627098e-10
"ENSG00000168264.10_IRF2BP2",1227.06065366167,-0.389830908125682,0.0561677040881057,-6.94048144667238,3.90765898449425e-12,4.2904249511644e-10
"ENSG00000162511.8_LAPTM5",572.673022073604,0.514297354891703,0.0746022674299543,6.89385688410326,5.42996541585621e-12,5.91526857489836e-10
"ENSG00000100401.19_RANGAP1",3382.34029354512,-0.461709487932012,0.0670696732811987,-6.88402768858338,5.81835578951042e-12,6.28923667666149e-10
"ENSG00000276850.4_AC245041.2",526.905913111918,-0.700887155570517,0.101837389284591,-6.88241480358304,5.88463603723959e-12,6.3119511464053e-10
"ENSG00000157168.19_NRG1",1155.64795736498,-0.423973190272122,0.0617194228678032,-6.86936414133732,6.44887001379948e-12,6.8643544635435e-10
"ENSG00000255346.10_NOX5",137.228588160926,1.09504840276961,0.159539895406734,6.86379040162883,6.70569991909221e-12,7.08365755089559e-10
"ENSG00000171848.15_RRM2",5031.53919761565,-0.343217875233793,0.0500607916235231,-6.85602173083731,7.0804611267994e-12,7.42330450767601e-10
"ENSG00000034152.18_MAP2K3",1630.93326731435,-0.4255674203817,0.0621223464323067,-6.85047241165353,7.36065066173891e-12,7.54683182553583e-10
"ENSG00000108179.14_PPIF",2617.6396482137,-0.384929431362136,0.0561867094293279,-6.85089828665448,7.33876841114441e-12,7.54683182553583e-10
"ENSG00000138496.16_PARP9",187.397297056154,0.821168985904462,0.119852692205899,6.85148552603011,7.30869948130846e-12,7.54683182553583e-10
"ENSG00000129250.12_KIF1C",3701.06048310784,-0.399023493478004,0.0583976615122725,-6.83286767217807,8.32337287443092e-12,8.46021932293915e-10
"ENSG00000129521.13_EGLN3",226.302973448563,0.862971740474393,0.126312866251309,6.83201771985323,8.37285044869193e-12,8.46021932293915e-10
"ENSG00000176915.15_ANKLE2",1341.00560770429,-0.4419704174549,0.0648428455904906,-6.81602439606253,9.35944091687096e-12,9.38906792408983e-10
"ENSG00000049759.18_NEDD4L",2059.50441588805,-0.452234689168006,0.0664086996178642,-6.80987117305867,9.76861825964473e-12,9.66053992996355e-10
"ENSG00000102312.21_PORCN",668.500254101338,-0.595966046005393,0.0875147840042162,-6.80988992644582,9.7673449591835e-12,9.66053992996355e-10
"ENSG00000162063.13_CCNF",691.799978117404,-0.567278048819799,0.0833407705080439,-6.80672911183424,9.98426724759472e-12,9.80426919017329e-10
"ENSG00000136158.12_SPRY2",1211.58438714509,-0.403861411001499,0.0594998449073016,-6.78760443209053,1.14010729125862e-11,1.11172420065106e-09
"ENSG00000244731.8_C4A",171.564373716096,-1.0308714762764,0.152293368023536,-6.7689846882701,1.29689265783442e-11,1.25582439033633e-09
"ENSG00000020577.13_SAMD4A",929.601295300517,-0.579417345676668,0.0856976218300019,-6.76118348798589,1.36869050054207e-11,1.3162082992799e-09
"ENSG00000196497.17_IPO4",1306.02342725272,-0.418144608009611,0.061942075425441,-6.7505747125462,1.47260665081946e-11,1.40644021500182e-09
"ENSG00000184557.4_SOCS3",451.392188001721,0.60754176215394,0.0901476966031528,6.73940416723517,1.59037448217702e-11,1.50858379452221e-09
"ENSG00000111186.13_WNT5B",413.936308775247,-0.581909621113279,0.0869362946434604,-6.69351763265024,2.178687654379e-11,2.05267707112573e-09
"ENSG00000169252.5_ADRB2",622.951390199567,-0.490009184971115,0.0734200425597724,-6.67405204201824,2.48835310214353e-11,2.32869769505298e-09
"ENSG00000103257.9_SLC7A5",7498.6971739189,-0.342798367676312,0.0513872572523685,-6.67088274419457,2.54269319895033e-11,2.36368759774423e-09
"ENSG00000110330.8_BIRC2",2519.15472993613,-0.59765262317027,0.0897191652936893,-6.66137074741942,2.71285322838964e-11,2.50516724613676e-09
"ENSG00000104885.18_DOT1L",912.843868614416,-0.532063997568749,0.0798912621112281,-6.65985219795359,2.74103095479836e-11,2.51453523905976e-09
"ENSG00000049192.15_ADAMTS6",227.71979649434,-0.788028036007122,0.118593525283754,-6.64478127386496,3.03667681763209e-11,2.76754389183411e-09
"ENSG00000119681.12_LTBP2",350.955015704108,-0.638136183980612,0.0960746063285393,-6.64209002114903,3.09265969403208e-11,2.80026277750541e-09
"ENSG00000157557.12_ETS2",1194.79997760909,-0.378533549967296,0.0570987756944803,-6.62945125115684,3.36937084277868e-11,3.03112948591651e-09
"ENSG00000204267.14_TAP2",3007.24751328777,-0.307303341240147,0.0463651703758674,-6.62789198764803,3.40514475437272e-11,3.04367554198546e-09
"ENSG00000162889.10_MAPKAPK2",1947.08458343281,-0.350655189309433,0.052934251173205,-6.62435344862179,3.48771338669298e-11,3.0976226410221e-09
"ENSG00000090372.15_STRN4",2279.4913821649,-0.348118002946253,0.0525974270789382,-6.61853672849429,3.62771782006683e-11,3.18144008069257e-09
"ENSG00000196642.19_RABL6",2351.44133660245,-0.367354969170372,0.0554991830545618,-6.61910588502215,3.61377941878744e-11,3.18144008069257e-09
"ENSG00000171408.14_PDE7B",173.477778806489,0.930969866305675,0.141055903372389,6.6000064091462,4.1114000738621e-11,3.58308516437082e-09
"ENSG00000100234.11_TIMP3",6173.20885158996,0.316831970234826,0.048032230167278,6.59623692531913,4.2172479741981e-11,3.65250346287071e-09
"ENSG00000182871.15_COL18A1",3601.62633258575,-0.502875601924763,0.0763760593963682,-6.58420460415474,4.57326986145619e-11,3.9363996881571e-09
"ENSG00000111335.12_OAS2",389.129665643353,0.617306839154142,0.0937794218216695,6.58254046743868,4.62476869117711e-11,3.95630519201065e-09
"ENSG00000143179.16_UCK2",1583.86167111479,-0.354484493187234,0.0539155560500243,-6.57480918602292,4.87156006700826e-11,4.14201424233922e-09
"ENSG00000048052.21_HDAC9",488.61062912722,-0.942650896128061,0.144169403508226,-6.53849480673113,6.21410427656797e-11,5.25148303227053e-09
"ENSG00000138623.10_SEMA7A",1289.90523986801,-0.424127531616142,0.065025810335605,-6.52244900028428,6.91685855701019e-11,5.79995673567818e-09
"ENSG00000283646.1_LINC02009",152.446922594921,0.939581886840213,0.144067613037768,6.52181199527402,6.94630504057843e-11,5.79995673567818e-09
"ENSG00000075702.18_WDR62",1023.52397016307,-0.506557061682098,0.0778203011007363,-6.50931767825433,7.5492920259449e-11,6.26591238153427e-09
"ENSG00000143067.5_ZNF697",426.449348780321,-0.676361387472017,0.104060678461683,-6.49968266083393,8.04896175115458e-11,6.64110784959168e-09
"ENSG00000181026.15_AEN",744.966154770409,-0.427195194133313,0.0658687217756509,-6.48555463985382,8.84059528065718e-11,7.25136827020492e-09
"ENSG00000070950.10_RAD18",1072.02479552059,-0.448405175303295,0.0693817719672441,-6.46286715644841,1.02737480060583e-10,8.37761065476473e-09
"ENSG00000126947.12_ARMCX1",340.786861676209,0.613515548036203,0.0950513493629568,6.45456957894909,1.08526907565192e-10,8.79825115749444e-09
"ENSG00000198721.12_ECI2",2129.89835312539,0.398007534052084,0.0617154101932492,6.44907864674001,1.12532159051298e-10,9.07022211451619e-09
"ENSG00000091986.15_CCDC80",1722.99727431779,-0.449550943091139,0.0697262901703641,-6.44736643800695,1.1381038949682e-10,9.12052914450377e-09
"ENSG00000101057.16_MYBL2",1824.45657850687,-0.346898100672296,0.0538315238776953,-6.44414416839556,1.16254539147729e-10,9.26316167929108e-09
"ENSG00000102316.17_MAGED2",2295.85667099323,0.358594314409528,0.0557086589779533,6.4369582931702,1.21891408460101e-10,9.65712386117985e-09
"ENSG00000107929.14_LARP4B",1539.44242717265,-0.35010678071691,0.0544635800265052,-6.42827336261273,1.29061494059042e-10,1.01674207523123e-08
"ENSG00000116830.12_TTF2",546.230405826146,-0.534074724787312,0.0832615654643902,-6.41442088926046,1.4135917237265e-10,1.10736646042934e-08
"ENSG00000092969.12_TGFB2",1511.18637708944,-0.774606248247725,0.120891308717908,-6.40746019265305,1.47963701756415e-10,1.14210640001868e-08
"ENSG00000183963.18_SMTN",1455.26159571196,-0.454601211014691,0.0709538748071738,-6.40699626694283,1.4841445158475e-10,1.14210640001868e-08
"ENSG00000184985.16_SORCS2",481.002138735844,-0.737754460445322,0.115160343561331,-6.40632389267246,1.49070112452237e-10,1.14210640001868e-08
"ENSG00000204389.9_HSPA1A",1504.02275818783,-0.427120736002731,0.0666655957235402,-6.40691396164801,1.48494559368002e-10,1.14210640001868e-08
"ENSG00000112658.8_SRF",2485.94627260957,-0.291123715233052,0.0457023627662627,-6.36999265709646,1.89037250427873e-10,1.44040186883403e-08
"ENSG00000088280.19_ASAP3",534.28803994717,0.633940566542632,0.0995398307998973,6.3687125188813,1.90621512998191e-10,1.44457955285151e-08
"ENSG00000143507.18_DUSP10",658.224635500006,-0.480077900570725,0.0757487849669364,-6.3377637117252,2.33123978304641e-10,1.75712473161076e-08
"ENSG00000117519.16_CNN3",6365.06358775012,-0.34948040285037,0.0552508265588946,-6.32534252637545,2.5267146684201e-10,1.8942209320672e-08
"ENSG00000175727.14_MLXIP",1179.06705310886,-0.400633281715175,0.0634704231552647,-6.31212558225938,2.75228737196603e-10,2.05229385640076e-08
"ENSG00000169908.12_TM4SF1",3885.15131444932,-0.356636714344557,0.0565814712311184,-6.30306541319512,2.91815657267334e-10,2.16440293879559e-08
"ENSG00000117174.11_ZNHIT6",913.787872161937,-0.495828295196355,0.0787906990597377,-6.29298002319318,3.11428431655209e-10,2.29764976243399e-08
