"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000122591.11_FAM126A",889.757578471407,0.53547531225824,0.0998014676578176,5.36540518716806,8.0767698693129e-08,2.22133319769549e-06
"ENSG00000164111.15_ANXA5",13377.5267540654,-0.294651071344056,0.0549233227443152,-5.36477140532349,8.10518020937385e-08,2.22368285480332e-06
"ENSG00000188707.6_ZBED6CL",430.257274922124,0.43608186509463,0.0812894667712457,5.36455561114449,8.11487561344738e-08,2.22368285480332e-06
"ENSG00000129245.11_FXR2",1171.50271500171,0.296000921613276,0.0551929104457412,5.3630243308924,8.183997735807e-08,2.23854658068146e-06
"ENSG00000066455.13_GOLGA5",657.756924047722,0.458807205139374,0.0855731883100798,5.36157661295566,8.24987195272352e-08,2.24838901552124e-06
"ENSG00000158042.8_MRPL17",2017.79425586349,-0.42158079868524,0.07862627217129,-5.36183119259186,8.23825095609427e-08,2.24838901552124e-06
"ENSG00000078269.15_SYNJ2",2139.1357630614,0.312361084672593,0.0582649252396119,5.3610484075629,8.27403401498698e-08,2.25089634216029e-06
"ENSG00000101871.14_MID1",688.371806351272,0.491611508520133,0.0917210331613833,5.35985576672628,8.32884210354764e-08,2.26171661743269e-06
"ENSG00000213462.5_ERV3-1",61.3776602927087,-1.21413262875553,0.226571322562414,-5.35872154968361,8.38129135163392e-08,2.27185850619785e-06
"ENSG00000136542.9_GALNT5",672.320291673737,0.46516445232905,0.0868986803232098,5.3529518584048,8.65308767263039e-08,2.34131386595416e-06
"ENSG00000007080.11_CCDC124",1863.18828456924,-0.456419848194345,0.0853029933029629,-5.35057247725551,8.76764291740843e-08,2.3680506292548e-06
"ENSG00000183527.11_PSMG1",1600.93906205569,-0.476066495362248,0.0889828576982481,-5.35009222761365,8.79094196055331e-08,2.37008836656925e-06
"ENSG00000278259.4_MYO19",2636.98579905966,-0.513268209236948,0.095999236399149,-5.34658637390472,8.96285193751344e-08,2.41211349817446e-06
