"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000145860.11_RNF145",1569.81912843267,-0.315670394762117,0.0759075333803539,-4.15861747450508,3.20179559395753e-05,0.00962366793557791
"ENSG00000007944.15_MYLIP",264.759395080308,-0.529820091979837,0.130599084574146,-4.05684384165066,4.97403144419562e-05,0.0141360023043473
"ENSG00000275993.2_SIK1B",602.464224811169,0.436716550089623,0.107618518898665,4.05800557895467,4.94935858299959e-05,0.0141360023043473
"ENSG00000175592.8_FOSL1",10661.3316933056,0.374849143040482,0.0928002382083741,4.03931229356108,5.36081495731852e-05,0.014942240767572
"ENSG00000164056.11_SPRY1",186.204598380135,-0.562715503174414,0.140212073811962,-4.01331702667112,5.98714155802795e-05,0.0163731376871806
"ENSG00000163171.7_CDC42EP3",4069.0651334314,0.225070340413529,0.0561852824199642,4.0058593766818,6.17924051238305e-05,0.0165855392567555
"ENSG00000176697.19_BDNF",860.460875681503,0.305021076535381,0.0768326001290625,3.96994343576828,7.18896963528536e-05,0.0189448956170593
"ENSG00000124193.15_SRSF6",4165.02058913242,0.197148060205423,0.0498336838482066,3.95612053898997,7.6176734717603e-05,0.0197161713035167
"ENSG00000111859.17_NEDD9",671.466131621536,0.35288005285266,0.0902106234859985,3.91173499546237,9.16354319313812e-05,0.0233011219370779
"ENSG00000123358.20_NR4A1",39.4051615736557,1.1392242316804,0.297976693090011,3.82319912294708,0.000131731311916473,0.0329192006020234
"ENSG00000196205.8_EEF1A1P5",993.727183791367,-0.317778390709404,0.0847659287890603,-3.74889292489432,0.000177616892841167,0.0436335465227099
"ENSG00000180581.7_SRP9P1",67.3886057038151,-1.20676755293516,0.322322857139012,-3.74397138213101,0.000181134293237817,0.0437560074364821
"ENSG00000109118.14_PHF12",577.900814819175,-0.360725265913464,0.0964890133491691,-3.7385112915197,0.000185113180054165,0.0439841054377881
"ENSG00000087152.15_ATXN7L3",1161.76158522995,-0.245494553712918,0.0657803867809455,-3.73203268826066,0.000189940845948372,0.044403268083479
"ENSG00000285053.1_TBCE",100.56154885254,-1.35462452762227,0.365267085614061,-3.70858634947896,0.000208419586623645,0.0479497379130653
