"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000124225.16_PMEPA1",2042.48378459322,-0.717733802623135,0.0528241009580266,-13.5872412328122,4.76712747856931e-42,6.12337524622228e-38
"ENSG00000106366.8_SERPINE1",19531.6705904591,-0.519050370251537,0.0402499089843381,-12.8956905332012,4.75980348963955e-38,3.056983791221e-34
"ENSG00000168003.16_SLC3A2",4773.21624224462,-0.621780334802112,0.052428847871798,-11.8595078862409,1.92100844072849e-32,8.22511780705247e-29
"ENSG00000138131.4_LOXL4",1730.48493490366,0.603915968796063,0.0560746369430433,10.7698596320736,4.77728972581405e-27,1.53410716320204e-23
"ENSG00000056558.11_TRAF1",633.497064148352,0.78224612951565,0.0782941183553957,9.99112252551141,1.66683347140856e-23,4.28209518804859e-20
"ENSG00000096746.17_HNRNPH3",3843.87664430351,-0.485065561022517,0.0493462837368328,-9.82982961005546,8.37603703942673e-23,1.79316992952394e-19
"ENSG00000100234.11_TIMP3",6173.20885158996,0.459432496509583,0.047454782045928,9.68147943583286,3.61447181985962e-22,6.63255578944241e-19
"ENSG00000145901.15_TNIP1",2776.50991859047,0.438026845556495,0.0468193947810884,9.35567081985063,8.30708810493266e-21,1.33380683384825e-17
"ENSG00000184371.14_CSF1",3482.33663411888,0.451116100405105,0.0499091356155892,9.03874801358406,1.58476411660498e-19,2.26181056419899e-16
"ENSG00000112984.12_KIF20A",2779.32147315266,-0.387454127741793,0.0453032106744235,-8.55246508964396,1.20487169591979e-17,1.54765769340897e-14
"ENSG00000119922.10_IFIT2",847.192904895186,0.577535762132997,0.0680730551867436,8.48405820112897,2.17472895434617e-17,2.53949031077969e-14
"ENSG00000126368.6_NR1D1",194.363740106264,-1.20471488925829,0.144512337694626,-8.33641548172878,7.65765073067059e-17,8.19687696962198e-14
"ENSG00000197467.14_COL13A1",1940.26330999954,0.432843160066597,0.0521004154524624,8.30786388760245,9.74402041813611e-17,9.62784171315064e-14
"ENSG00000116560.11_SFPQ",6389.8417468067,-0.336013480710666,0.0406320648156753,-8.26966294316986,1.34338258162693e-16,1.23255351864271e-13
"ENSG00000185745.10_IFIT1",775.698908353156,0.563936398082157,0.0712310243085962,7.91700531553497,2.43299350005459e-15,2.08345343388008e-12
"ENSG00000070669.17_ASNS",1396.76249987731,-0.67996562207102,0.0868238274031957,-7.83155548894856,4.81870588475095e-15,3.86851731810162e-12
"ENSG00000119917.14_IFIT3",1539.34756171597,0.57065946488776,0.0729625446947844,7.82126592863411,5.22947379401191e-15,3.9513288755343e-12
"ENSG00000265972.5_TXNIP",7137.90138661938,-0.427040931421572,0.0550609814085656,-7.75578132639566,8.78012048493178e-15,6.2655915349416e-12
"ENSG00000103257.9_SLC7A5",7498.6971739189,-0.401248196024892,0.0518433463062869,-7.73962764005135,9.97083950973104e-15,6.74081228960501e-12
"ENSG00000120738.8_EGR1",577.344907725644,-1.15951901613493,0.150015330280072,-7.72933682157793,1.08108286644455e-14,6.94325470974015e-12
"ENSG00000108448.21_TRIM16L",1013.11715824428,0.457663390946322,0.0601851055375978,7.60426332824852,2.86531306748022e-14,1.75261649294207e-11
"ENSG00000090339.9_ICAM1",1019.68229671649,0.513359504234063,0.0675752662833672,7.5968550694475,3.03414016947187e-14,1.77152411258483e-11
"ENSG00000023445.14_BIRC3",2065.4824941705,0.726536296121707,0.0960491000725731,7.56421763007407,3.9020597413308e-14,2.17921553814757e-11
"ENSG00000214944.9_ARHGEF28",1068.24996402518,0.479672418066569,0.0637030360483369,7.5298203637045,5.08101756753787e-14,2.71940294395933e-11
"ENSG00000141510.17_TP53",1239.89790868177,0.437593513899986,0.0582754568241824,7.50905334333473,5.95564557703936e-14,3.06001069748282e-11
"ENSG00000104824.17_HNRNPL",6125.16791627211,-0.363120641434663,0.0483954422073408,-7.50319916241169,6.22788159591413e-14,3.07681304228912e-11
"ENSG00000114554.11_PLXNA1",3987.40670948401,0.58225301136094,0.0799411176711647,7.28352352735446,3.25212175860399e-13,1.54716681441734e-10
"ENSG00000128272.14_ATF4",5101.29962553133,-0.514739433131457,0.0725314301131447,-7.09677766353833,1.27699245615001e-12,5.85820289258816e-10
"ENSG00000101347.9_SAMHD1",1258.16843643186,0.455374943093388,0.0646676731740213,7.04177096132669,1.89811658668953e-12,8.40734743311277e-10
"ENSG00000106105.14_GARS",4657.90321311066,-0.3279936828167,0.0467421127476976,-7.01709151631912,2.26534241435434e-12,9.38655590721983e-10
"ENSG00000107201.10_DDX58",665.140854732101,0.65942941899937,0.093971070822916,7.01736623010324,2.26089441737808e-12,9.38655590721983e-10
"ENSG00000117877.10_CD3EAP",920.709238867342,-0.519696421470655,0.0741347619767014,-7.0101583604461,2.38048531775868e-12,9.5554168458157e-10
"ENSG00000171552.13_BCL2L1",6717.51361076864,0.274374300691988,0.0391656012881913,7.00549185171617,2.46119659053796e-12,9.58002127438183e-10
"ENSG00000122861.16_PLAU",8355.47628577719,-0.298471712059224,0.042927509330266,-6.95292405070395,3.57791338797777e-12,1.35171463142866e-09
"ENSG00000214517.10_PPME1",2032.77874425287,0.293563284289288,0.0423710723730622,6.92838929599345,4.25659068310387e-12,1.56216878069912e-09
"ENSG00000133131.15_MORC4",4803.07020399024,0.302542371416692,0.0441907362453222,6.84628492580768,7.57924520667589e-12,2.66111148514733e-09
"ENSG00000170144.20_HNRNPA3",8611.77022339162,-0.285660154317704,0.0417346964933611,-6.8446683052588,7.66532697161939e-12,2.66111148514733e-09
"ENSG00000138646.9_HERC5",381.962008300803,0.665520980915,0.097627281486793,6.81695701016761,9.29890754053771e-12,3.14327545679492e-09
"ENSG00000113407.13_TARS",9802.85023304498,-0.322148529112266,0.0473210217134165,-6.80772556144811,9.91537780564869e-12,3.26571866445019e-09
"ENSG00000130164.13_LDLR",2303.07411249804,0.700873727766421,0.103112878300131,6.79715026212718,1.06708787091641e-11,3.42668592548031e-09
"ENSG00000149591.16_TAGLN",200.232128124855,-1.06483611309142,0.15704780206334,-6.78033120553933,1.19900688723516e-11,3.75640084549648e-09
"ENSG00000173599.14_PC",937.340719349901,0.469424323598456,0.0693316000711147,6.77071238968896,1.28149804717313e-11,3.91924819427114e-09
"ENSG00000136205.17_TNS3",1500.38303581617,0.753054715145626,0.112457931574795,6.69632372390534,2.13727981971068e-11,6.38450215911249e-09
